condition,row_index,predicted_class,node_id,depth,is_leaf,feature,feature_group,transformed_value,operator,threshold
B_DECISION_TREE,164,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
B_DECISION_TREE,164,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
B_DECISION_TREE,164,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
B_DECISION_TREE,164,1,7,7,True,,,,leaf,
B_DECISION_TREE,165,3,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,165,3,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,165,3,2,2,False,way,textual,0.0,<=,0.07509763911366463
B_DECISION_TREE,165,3,3,3,False,away,textual,0.0,<=,0.05768333934247494
B_DECISION_TREE,165,3,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
B_DECISION_TREE,165,3,5,5,False,adults,textual,0.0,<=,0.034870099276304245
B_DECISION_TREE,165,3,6,6,False,thing,textual,0.0674404725432396,>,0.0608743317425251
B_DECISION_TREE,165,3,8,7,True,,,,leaf,
B_DECISION_TREE,173,4,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,173,4,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,173,4,2,2,False,way,textual,0.11547113209962845,>,0.07509763911366463
B_DECISION_TREE,173,4,16,3,False,say,textual,0.0,<=,0.044601812958717346
B_DECISION_TREE,173,4,17,4,False,different,textual,0.12915246188640594,>,0.03894618898630142
B_DECISION_TREE,173,4,21,5,True,,,,leaf,
B_DECISION_TREE,179,1,0,0,False,symptoms,textual,0.1041480004787445,>,0.0940028764307499
B_DECISION_TREE,179,1,26,1,False,symptoms,textual,0.1041480004787445,<=,0.16354601830244064
B_DECISION_TREE,179,1,27,2,False,attention,textual,0.0,<=,0.027454694733023643
B_DECISION_TREE,179,1,28,3,False,hedge_score,handcrafted_linguistic,4.371584892272949,>,2.2715572118759155
B_DECISION_TREE,179,1,30,4,True,,,,leaf,
B_DECISION_TREE,193,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,193,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,193,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
B_DECISION_TREE,193,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
B_DECISION_TREE,193,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
B_DECISION_TREE,193,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
B_DECISION_TREE,193,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
B_DECISION_TREE,193,1,7,7,True,,,,leaf,
B_DECISION_TREE,195,1,0,0,False,symptoms,textual,0.13436779379844666,>,0.0940028764307499
B_DECISION_TREE,195,1,26,1,False,symptoms,textual,0.13436779379844666,<=,0.16354601830244064
B_DECISION_TREE,195,1,27,2,False,attention,textual,0.0,<=,0.027454694733023643
B_DECISION_TREE,195,1,28,3,False,hedge_score,handcrafted_linguistic,3.2051281929016113,>,2.2715572118759155
B_DECISION_TREE,195,1,30,4,True,,,,leaf,
B_DECISION_TREE,196,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,196,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,196,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
B_DECISION_TREE,196,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
B_DECISION_TREE,196,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
B_DECISION_TREE,196,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
B_DECISION_TREE,196,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
B_DECISION_TREE,196,1,7,7,True,,,,leaf,
B_DECISION_TREE,199,2,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,199,2,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,199,2,2,2,False,way,textual,0.1016228124499321,>,0.07509763911366463
B_DECISION_TREE,199,2,16,3,False,say,textual,0.0,<=,0.044601812958717346
B_DECISION_TREE,199,2,17,4,False,different,textual,0.0,<=,0.03894618898630142
B_DECISION_TREE,199,2,18,5,False,hedge_score,handcrafted_linguistic,1.8633540868759155,<=,1.8990384340286255
B_DECISION_TREE,199,2,19,6,True,,,,leaf,
B_DECISION_TREE,200,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,200,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,200,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
B_DECISION_TREE,200,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
B_DECISION_TREE,200,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
B_DECISION_TREE,200,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
B_DECISION_TREE,200,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
B_DECISION_TREE,200,1,7,7,True,,,,leaf,
B_DECISION_TREE,203,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,203,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,203,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
B_DECISION_TREE,203,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
B_DECISION_TREE,203,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
B_DECISION_TREE,203,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
B_DECISION_TREE,203,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
B_DECISION_TREE,203,1,7,7,True,,,,leaf,
B_DECISION_TREE,214,1,0,0,False,symptoms,textual,0.3544812500476837,>,0.0940028764307499
B_DECISION_TREE,214,1,26,1,False,symptoms,textual,0.3544812500476837,>,0.16354601830244064
B_DECISION_TREE,214,1,32,2,False,symptoms,textual,0.3544812500476837,>,0.19326011836528778
B_DECISION_TREE,214,1,34,3,False,adhd,textual,0.159238800406456,>,0.14157240837812424
B_DECISION_TREE,214,1,36,4,True,,,,leaf,
B_DECISION_TREE,215,4,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
B_DECISION_TREE,215,4,1,1,False,talking,textual,0.0,<=,0.022087890654802322
B_DECISION_TREE,215,4,2,2,False,way,textual,0.11582496762275696,>,0.07509763911366463
B_DECISION_TREE,215,4,16,3,False,say,textual,0.06757600605487823,>,0.044601812958717346
B_DECISION_TREE,215,4,22,4,True,,,,leaf,
B_DECISION_TREE,222,3,0,0,False,symptoms,textual,0.1670043170452118,>,0.0940028764307499
B_DECISION_TREE,222,3,26,1,False,symptoms,textual,0.1670043170452118,>,0.16354601830244064
B_DECISION_TREE,222,3,32,2,False,symptoms,textual,0.1670043170452118,<=,0.19326011836528778
B_DECISION_TREE,222,3,33,3,True,,,,leaf,
B_DECISION_TREE,244,1,0,0,False,symptoms,textual,0.0851299837231636,<=,0.0940028764307499
