condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank,ranking_view
B_LOGISTIC_REGRESSION,final_training_fit,3,216,relationships,textual,coefficient,0.5406868692129578,0.5406868692129578,positive,26,20,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,141,just,textual,coefficient,-0.8553998422552472,0.8553998422552472,negative,3,,1,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,253,symptoms,textual,coefficient,-0.7989894330235479,0.7989894330235479,negative,6,,2,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,207,problems,textual,coefficient,-0.656876885341214,0.656876885341214,negative,12,,3,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,138,isn,textual,coefficient,-0.6392774865310165,0.6392774865310165,negative,15,,4,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,247,studies,textual,coefficient,-0.6080247238468928,0.6080247238468928,negative,18,,5,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,21,anxiety,textual,coefficient,-0.5797875637367336,0.5797875637367336,negative,21,,6,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,217,remember,textual,coefficient,-0.5199598759927934,0.5199598759927934,negative,27,,7,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,187,needs,textual,coefficient,-0.514671863567759,0.514671863567759,negative,28,,8,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,124,high,textual,coefficient,-0.5132126551344584,0.5132126551344584,negative,29,,9,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,210,real,textual,coefficient,-0.5076017416242443,0.5076017416242443,negative,31,,10,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,154,like,textual,coefficient,-0.5071960968012732,0.5071960968012732,negative,32,,11,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,46,children,textual,coefficient,-0.4782338169267827,0.4782338169267827,negative,38,,12,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,80,easily,textual,coefficient,-0.4533025557907849,0.4533025557907849,negative,43,,13,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,1,20,textual,coefficient,-0.45205160278609313,0.45205160278609313,negative,44,,14,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,291,work,textual,coefficient,-0.4228027761351905,0.4228027761351905,negative,50,,15,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,38,burnout,textual,coefficient,-0.4075126321690791,0.4075126321690791,negative,54,,16,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,162,look,textual,coefficient,-0.39228701752887774,0.39228701752887774,negative,60,,17,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,163,looking,textual,coefficient,-0.3919039239569971,0.3919039239569971,negative,61,,18,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,278,um,textual,coefficient,-0.39141439717041715,0.39141439717041715,negative,62,,19,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,100,focus,textual,coefficient,-0.3852469599168686,0.3852469599168686,negative,65,,20,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,295,worse,textual,coefficient,0.8060015718088972,0.8060015718088972,positive,4,1,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,105,fucking,textual,coefficient,0.7654947679553917,0.7654947679553917,positive,5,2,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,220,say,textual,coefficient,0.7248767952609925,0.7248767952609925,positive,7,3,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,153,life,textual,coefficient,0.7167391583977936,0.7167391583977936,positive,8,4,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,268,thought,textual,coefficient,0.708055524636083,0.708055524636083,positive,9,5,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,98,feels,textual,coefficient,0.6758173533626278,0.6758173533626278,positive,12,6,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,181,mind,textual,coefficient,0.6613375985357038,0.6613375985357038,positive,13,7,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,86,energy,textual,coefficient,0.6586288152006067,0.6586288152006067,positive,14,8,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,242,stop,textual,coefficient,0.658122738788019,0.658122738788019,positive,15,9,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,244,stress,textual,coefficient,0.6486215058044179,0.6486215058044179,positive,16,10,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,26,avoid,textual,coefficient,0.6448771930787949,0.6448771930787949,positive,17,11,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,123,helps,textual,coefficient,0.6284714082422662,0.6284714082422662,positive,21,12,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,27,away,textual,coefficient,0.6220244608000668,0.6220244608000668,positive,22,13,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,284,ve,textual,coefficient,0.6175655446836439,0.6175655446836439,positive,23,14,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,110,going,textual,coefficient,0.5959522954346954,0.5959522954346954,positive,25,15,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,11,adhd brains,textual,coefficient,0.5873695043818605,0.5873695043818605,positive,28,16,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,7,actually,textual,coefficient,0.5820988890558516,0.5820988890558516,positive,30,17,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,31,best,textual,coefficient,0.575451272547316,0.575451272547316,positive,33,18,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,192,number,textual,coefficient,0.574063368465803,0.574063368465803,positive,34,19,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,21,anxiety,textual,coefficient,0.5598174490117493,0.5598174490117493,positive,35,20,,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,253,symptoms,textual,coefficient,-1.056196885965531,1.056196885965531,negative,1,,1,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,62,diagnosis,textual,coefficient,-0.8393927622220824,0.8393927622220824,negative,2,,2,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,230,signs,textual,coefficient,-0.8392349505073585,0.8392349505073585,negative,3,,3,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,130,hyperactivity,textual,coefficient,-0.7415277704120669,0.7415277704120669,negative,6,,4,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,132,impulsive,textual,coefficient,-0.7028725674217376,0.7028725674217376,negative,10,,5,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,241,stimulants,textual,coefficient,-0.6821842343183899,0.6821842343183899,negative,11,,6,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,176,medication,textual,coefficient,-0.6382535850548398,0.6382535850548398,negative,18,,7,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,270,time,textual,coefficient,-0.6353303020017405,0.6353303020017405,negative,19,,8,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,65,diet,textual,coefficient,-0.6318622158533533,0.6318622158533533,negative,20,,9,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,23,attention,textual,coefficient,-0.6007132588016376,0.6007132588016376,negative,24,,10,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,139,issues,textual,coefficient,-0.5951218886512246,0.5951218886512246,negative,26,,11,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,14,adhd symptoms,textual,coefficient,-0.5934360988486428,0.5934360988486428,negative,27,,12,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,69,difficulty,textual,coefficient,-0.5865013546685339,0.5865013546685339,negative,29,,13,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,233,sleep,textual,coefficient,-0.5808050308578795,0.5808050308578795,negative,31,,14,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,277,uh,textual,coefficient,-0.5758150421883892,0.5758150421883892,negative,32,,15,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,6,activity,textual,coefficient,-0.5500840041160291,0.5500840041160291,negative,38,,16,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,252,sure,textual,coefficient,-0.5484888324747665,0.5484888324747665,negative,39,,17,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,84,emotions,textual,coefficient,-0.5473561040765673,0.5473561040765673,negative,40,,18,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,49,common,textual,coefficient,-0.5393844041945628,0.5393844041945628,negative,43,,19,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,222,school,textual,coefficient,-0.5367878452490281,0.5367878452490281,negative,44,,20,largest_negative
