condition,row_index,predicted_class,rank,feature,feature_group,transformed_value,model_weight,contribution,contribution_type
C_RIDGE,193,2,7,anger,textual,0.17207609230977602,-0.47109147696148795,-0.08106358047597373,input_times_coefficient
C_RIDGE,193,2,8,views_within_platform_percentile,engagement_or_format,0.4484536051750183,-0.17975802167695326,-0.08061313288015878,input_times_coefficient
C_RIDGE,193,2,9,low,textual,0.13342121803758664,-0.5219812398796992,-0.06964337281751917,input_times_coefficient
C_RIDGE,193,2,10,makes,textual,0.12448962091966652,0.5534752800989565,0.06890192780792534,input_times_coefficient
C_RIDGE,195,1,1,symptoms,textual,0.13436778680442915,1.2148677952888367,0.16323909691293728,input_times_coefficient
C_RIDGE,195,1,2,absolutely,textual,0.22673758724481302,0.538652248962891,0.12213271129383824,input_times_coefficient
C_RIDGE,195,1,3,common,textual,0.20306009730754374,0.541223813970549,0.10990096033001963,input_times_coefficient
C_RIDGE,195,1,4,hedge_score,handcrafted_linguistic,0.6105340719223022,0.15437125398297397,0.09424891028197702,input_times_coefficient
C_RIDGE,195,1,5,way,textual,0.14009746489674138,-0.6149771460808139,-0.08615673913535501,input_times_coefficient
C_RIDGE,195,1,6,thing,textual,0.1419320411779258,-0.5064587293038192,-0.07188272122246964,input_times_coefficient
C_RIDGE,195,1,7,look,textual,0.1599873613199615,0.39809993506561425,0.06369095815279564,input_times_coefficient
C_RIDGE,195,1,8,like,textual,0.17245953287937654,0.35204648919738224,0.060713773078805024,input_times_coefficient
C_RIDGE,195,1,9,single,textual,0.22673758724481302,-0.24378003673993018,-0.05527409734886364,input_times_coefficient
C_RIDGE,195,1,10,people,textual,0.10053061250891024,-0.5347301324810902,-0.05375674774529472,input_times_coefficient
C_RIDGE,196,2,1,duration_sec_within_platform_percentile,engagement_or_format,0.6365979313850403,0.2967238173539666,0.18889376832020763,input_times_coefficient
C_RIDGE,196,2,2,likes_within_platform_percentile,engagement_or_format,0.6030927896499634,0.3014557501513147,0.18180578931477875,input_times_coefficient
C_RIDGE,196,2,3,hyperactivity,textual,0.20030849715537366,0.7634992999645045,0.15293539735506972,input_times_coefficient
C_RIDGE,196,2,4,hyper,textual,0.2550988841347686,0.5802267449804348,0.14801519518965786,input_times_coefficient
C_RIDGE,196,2,5,sensory,textual,0.2550988841347686,0.5248708730781505,0.13389397403707795,input_times_coefficient
C_RIDGE,196,2,6,did,textual,0.22298608031410558,-0.534963180975787,-0.11928934283815623,input_times_coefficient
C_RIDGE,196,2,7,emotional,textual,0.19382558985846166,-0.5928021422087955,-0.11490022488297945,input_times_coefficient
C_RIDGE,196,2,8,information,textual,0.24898700685159234,0.45369160917950385,0.11296331580328708,input_times_coefficient
C_RIDGE,196,2,9,views_within_platform_percentile,engagement_or_format,0.623711347579956,-0.17975802167695326,-0.11211711793843947,input_times_coefficient
C_RIDGE,196,2,10,child,textual,0.21740637351371328,-0.4149402787316235,-0.09021066122381163,input_times_coefficient
C_RIDGE,199,2,1,uh,textual,0.7344587177917672,0.8455329131191761,0.6210090192202478,input_times_coefficient
C_RIDGE,199,2,2,likes_within_platform_percentile,engagement_or_format,0.7886598110198975,0.3014557501513147,0.23774603494519728,input_times_coefficient
C_RIDGE,199,2,3,just,textual,0.2805317570035388,0.6487746544210695,0.18200189370410633,input_times_coefficient
C_RIDGE,199,2,4,duration_sec_within_platform_percentile,engagement_or_format,0.5051546096801758,0.2967238173539666,0.14989140413825475,input_times_coefficient
C_RIDGE,199,2,5,usually,textual,0.15579432059243184,0.9140356527221555,0.14240156351310818,input_times_coefficient
C_RIDGE,199,2,6,views_within_platform_percentile,engagement_or_format,0.7216494679450989,-0.17975802167695326,-0.12972228070203687,input_times_coefficient
C_RIDGE,199,2,7,way,textual,0.10162281437231584,1.0607884539221835,0.10780030814122996,input_times_coefficient
C_RIDGE,199,2,8,um,textual,0.1867538003631667,-0.4649998919098559,-0.08684049698262732,input_times_coefficient
C_RIDGE,199,2,9,good,textual,0.12058159849308057,0.7200496480544194,0.08682473755678198,input_times_coefficient
C_RIDGE,199,2,10,did,textual,0.1472941611778507,-0.534963180975787,-0.0787969530028633,input_times_coefficient
C_RIDGE,200,2,1,good,textual,0.34405690868579897,0.7200496480544194,0.24773805600990106,input_times_coefficient
C_RIDGE,200,2,2,likes_within_platform_percentile,engagement_or_format,0.7474226951599121,0.3014557501513147,0.22531486924954872,input_times_coefficient
C_RIDGE,200,2,3,remember,textual,0.20658227928534978,0.6210947239970627,0.12830716373541845,input_times_coefficient
C_RIDGE,200,2,4,views_within_platform_percentile,engagement_or_format,0.6855670213699341,-0.17975802167695326,-0.12323617148842089,input_times_coefficient
C_RIDGE,200,2,5,energy,textual,0.20833403555052674,-0.5796660569883872,-0.12076416892405233,input_times_coefficient
C_RIDGE,200,2,6,talk,textual,0.18265776646110815,0.45075395700648907,0.08233371101031166,input_times_coefficient
C_RIDGE,200,2,7,duration_sec_within_platform_percentile,engagement_or_format,0.2706185579299927,0.2967238173539666,0.08029897155581298,input_times_coefficient
C_RIDGE,200,2,8,signs,textual,0.22006714748086734,0.3225158093994805,0.07097513419202678,input_times_coefficient
C_RIDGE,200,2,9,don,textual,0.33863270830768194,0.20060864528901545,0.0679326488641544,input_times_coefficient
C_RIDGE,200,2,10,long,textual,0.19851279567759772,0.298237772328221,0.05920401396153405,input_times_coefficient
C_RIDGE,203,2,1,autism,textual,0.6976429756595534,0.6280929295832125,0.43818462038515865,input_times_coefficient
C_RIDGE,203,2,2,likes_within_platform_percentile,engagement_or_format,0.8917526006698608,0.3014557501513147,0.2688239491843187,input_times_coefficient
C_RIDGE,203,2,3,views_within_platform_percentile,engagement_or_format,0.9175257682800293,-0.17975802167695326,-0.1649326169436447,input_times_coefficient
C_RIDGE,203,2,4,common,textual,0.2887155202548767,-0.4342093559279504,-0.1253629800962731,input_times_coefficient
C_RIDGE,203,2,5,duration_sec_within_platform_percentile,engagement_or_format,0.34020617604255676,0.2967238173539666,0.10094727524274301,input_times_coefficient
C_RIDGE,203,2,6,music,textual,0.16727650081271556,-0.521665216651117,-0.08726233203710601,input_times_coefficient
C_RIDGE,203,2,7,high,textual,0.12315119199108147,0.6544817258541582,0.0806002046753198,input_times_coefficient
C_RIDGE,203,2,8,highly,textual,0.16727650081271556,0.2893911001216837,0.04840833059469747,input_times_coefficient
C_RIDGE,203,2,9,comments_within_platform_percentile,engagement_or_format,0.8969072103500366,0.05099884931741961,0.04574123567234869,input_times_coefficient
C_RIDGE,203,2,10,disorder,textual,0.3813237821340541,0.09951619955035057,0.037947893596146934,input_times_coefficient
C_RIDGE,214,1,1,symptoms,textual,0.35448126039428934,1.2148677952888367,0.43064786728641835,input_times_coefficient
C_RIDGE,214,1,2,music,textual,0.31037555691482527,1.114478687765046,0.34590694338477984,input_times_coefficient
C_RIDGE,214,1,3,difference,textual,0.2833079762011485,0.8118491098446065,0.23000332829077935,input_times_coefficient
C_RIDGE,214,1,4,hedge_score,handcrafted_linguistic,-1.4262844324111938,0.15437125398297397,-0.22017731636771026,input_times_coefficient
C_RIDGE,214,1,5,problems,textual,0.26114831614730555,0.717118028015149,0.18727416549503245,input_times_coefficient
C_RIDGE,214,1,6,impulsivity,textual,0.26555113141179315,0.6632849857646468,0.17613607841825707,input_times_coefficient
C_RIDGE,214,1,7,emotional,textual,0.23282310265206071,0.26992737552139556,0.06284532905961922,input_times_coefficient
C_RIDGE,214,1,8,self,textual,0.24927435183340696,-0.2245614876395997,-0.055977419278106844,input_times_coefficient
