condition,row_index,predicted_class,node_id,depth,is_leaf,feature,feature_group,transformed_value,operator,threshold
A_DECISION_TREE,165,3,8,7,True,,,,leaf,
A_DECISION_TREE,173,4,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,173,4,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,173,4,2,2,False,way,textual,0.11547113209962845,>,0.07509763911366463
A_DECISION_TREE,173,4,20,3,False,say,textual,0.0,<=,0.044601812958717346
A_DECISION_TREE,173,4,21,4,False,different,textual,0.12915246188640594,>,0.03894618898630142
A_DECISION_TREE,173,4,27,5,False,like,textual,0.1421446055173874,>,0.07845171354711056
A_DECISION_TREE,173,4,29,6,True,,,,leaf,
A_DECISION_TREE,179,2,0,0,False,symptoms,textual,0.1041480004787445,>,0.0940028764307499
A_DECISION_TREE,179,2,42,1,False,symptoms,textual,0.1041480004787445,<=,0.16354601830244064
A_DECISION_TREE,179,2,43,2,False,person,textual,0.0,<=,0.032223984599113464
A_DECISION_TREE,179,2,44,3,False,things,textual,0.0,<=,0.0945032387971878
A_DECISION_TREE,179,2,45,4,False,video,textual,0.0,<=,0.04531284049153328
A_DECISION_TREE,179,2,46,5,False,attention,textual,0.0,<=,0.027454694733023643
A_DECISION_TREE,179,2,47,6,False,time,textual,0.09263210743665695,>,0.04215211048722267
A_DECISION_TREE,179,2,49,7,True,,,,leaf,
A_DECISION_TREE,193,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,193,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,193,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
A_DECISION_TREE,193,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
A_DECISION_TREE,193,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
A_DECISION_TREE,193,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
A_DECISION_TREE,193,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
A_DECISION_TREE,193,1,7,7,True,,,,leaf,
A_DECISION_TREE,195,1,0,0,False,symptoms,textual,0.13436779379844666,>,0.0940028764307499
A_DECISION_TREE,195,1,42,1,False,symptoms,textual,0.13436779379844666,<=,0.16354601830244064
A_DECISION_TREE,195,1,43,2,False,person,textual,0.0,<=,0.032223984599113464
A_DECISION_TREE,195,1,44,3,False,things,textual,0.10464692860841751,>,0.0945032387971878
A_DECISION_TREE,195,1,54,4,True,,,,leaf,
A_DECISION_TREE,196,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,196,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,196,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
A_DECISION_TREE,196,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
A_DECISION_TREE,196,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
A_DECISION_TREE,196,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
A_DECISION_TREE,196,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
A_DECISION_TREE,196,1,7,7,True,,,,leaf,
A_DECISION_TREE,199,2,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,199,2,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,199,2,2,2,False,way,textual,0.1016228124499321,>,0.07509763911366463
A_DECISION_TREE,199,2,20,3,False,say,textual,0.0,<=,0.044601812958717346
A_DECISION_TREE,199,2,21,4,False,different,textual,0.0,<=,0.03894618898630142
A_DECISION_TREE,199,2,22,5,False,know,textual,0.08149626851081848,<=,0.08323932439088821
A_DECISION_TREE,199,2,23,6,False,like,textual,0.0,<=,0.1413813754916191
A_DECISION_TREE,199,2,24,7,True,,,,leaf,
A_DECISION_TREE,200,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,200,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,200,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
A_DECISION_TREE,200,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
A_DECISION_TREE,200,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
A_DECISION_TREE,200,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
A_DECISION_TREE,200,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
A_DECISION_TREE,200,1,7,7,True,,,,leaf,
A_DECISION_TREE,203,1,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,203,1,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,203,1,2,2,False,way,textual,0.0,<=,0.07509763911366463
A_DECISION_TREE,203,1,3,3,False,away,textual,0.0,<=,0.05768333934247494
A_DECISION_TREE,203,1,4,4,False,dopamine,textual,0.0,<=,0.07126924395561218
A_DECISION_TREE,203,1,5,5,False,adults,textual,0.0,<=,0.034870099276304245
A_DECISION_TREE,203,1,6,6,False,thing,textual,0.0,<=,0.0608743317425251
A_DECISION_TREE,203,1,7,7,True,,,,leaf,
A_DECISION_TREE,214,1,0,0,False,symptoms,textual,0.3544812500476837,>,0.0940028764307499
A_DECISION_TREE,214,1,42,1,False,symptoms,textual,0.3544812500476837,>,0.16354601830244064
A_DECISION_TREE,214,1,56,2,False,issues,textual,0.0,<=,0.06517340242862701
A_DECISION_TREE,214,1,57,3,False,adhd,textual,0.159238800406456,<=,0.16348376125097275
A_DECISION_TREE,214,1,58,4,False,attention,textual,0.0,<=,0.09196263924241066
A_DECISION_TREE,214,1,59,5,True,,,,leaf,
A_DECISION_TREE,215,4,0,0,False,symptoms,textual,0.0,<=,0.0940028764307499
A_DECISION_TREE,215,4,1,1,False,talking,textual,0.0,<=,0.022087890654802322
A_DECISION_TREE,215,4,2,2,False,way,textual,0.11582496762275696,>,0.07509763911366463
A_DECISION_TREE,215,4,20,3,False,say,textual,0.06757600605487823,>,0.044601812958717346
A_DECISION_TREE,215,4,30,4,False,lot,textual,0.05577065050601959,<=,0.05592464841902256
A_DECISION_TREE,215,4,31,5,True,,,,leaf,
A_DECISION_TREE,222,1,0,0,False,symptoms,textual,0.1670043170452118,>,0.0940028764307499
A_DECISION_TREE,222,1,42,1,False,symptoms,textual,0.1670043170452118,>,0.16354601830244064
A_DECISION_TREE,222,1,56,2,False,issues,textual,0.0,<=,0.06517340242862701
A_DECISION_TREE,222,1,57,3,False,adhd,textual,0.30008432269096375,>,0.16348376125097275
A_DECISION_TREE,222,1,61,4,False,adhd,textual,0.30008432269096375,>,0.21589282155036926
A_DECISION_TREE,222,1,63,5,True,,,,leaf,
