condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank,ranking_view
C_LOGISTIC_REGRESSION,final_training_fit,2,242,stop,textual,coefficient,-2.0068516674867127,2.0068516674867127,negative,28,,6,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,2,244,stress,textual,coefficient,-1.9993299393762682,1.9993299393762682,negative,29,,7,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,2,266,think,textual,coefficient,-1.9496671351886272,1.9496671351886272,negative,32,,8,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,2,206,problem,textual,coefficient,-1.9348862975292125,1.9348862975292125,negative,34,,9,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,2,83,emotional,textual,coefficient,-1.8978299738456785,1.8978299738456785,negative,37,,10,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,2,164,lot,textual,coefficient,-1.8802491151337721,1.8802491151337721,negative,38,,11,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,2,11,adhd brains,textual,coefficient,-1.7964968547244666,1.7964968547244666,negative,41,,12,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,2,122,helpful,textual,coefficient,-1.7794364421937154,1.7794364421937154,negative,42,,13,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,2,240,stimulant,textual,coefficient,-1.7714515162398001,1.7714515162398001,negative,43,,14,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,2,86,energy,textual,coefficient,-1.7423904738729044,1.7423904738729044,negative,44,,15,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,2,167,low,textual,coefficient,-1.7295898788854749,1.7295898788854749,negative,45,,16,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,2,63,did,textual,coefficient,-1.72214663473225,1.72214663473225,negative,47,,17,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,2,191,normal,textual,coefficient,-1.6744476227939697,1.6744476227939697,negative,49,,18,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,2,189,neurotypical,textual,coefficient,-1.6428794477248652,1.6428794477248652,negative,53,,19,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,2,117,harder,textual,coefficient,-1.5771594391080739,1.5771594391080739,negative,57,,20,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,191,normal,textual,coefficient,3.0312894892574698,3.0312894892574698,positive,1,1,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,131,important,textual,coefficient,3.0101330071022736,3.0101330071022736,positive,2,2,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,254,taking,textual,coefficient,3.0073048235396347,3.0073048235396347,positive,3,3,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,263,thing,textual,coefficient,2.730391019043032,2.730391019043032,positive,5,4,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,56,cortex,textual,coefficient,2.617059191604246,2.617059191604246,positive,6,5,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,204,point,textual,coefficient,2.5193420930312596,2.5193420930312596,positive,8,6,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,102,food,textual,coefficient,2.4451727614495153,2.4451727614495153,positive,10,7,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,168,lower,textual,coefficient,2.3350264920892627,2.3350264920892627,positive,11,8,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,270,time,textual,coefficient,2.2799024902391105,2.2799024902391105,positive,13,9,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,19,alcohol,textual,coefficient,2.2739485732728775,2.2739485732728775,positive,14,10,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,222,school,textual,coefficient,2.264895631545622,2.264895631545622,positive,15,11,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,114,gut,textual,coefficient,2.2620605464403583,2.2620605464403583,positive,16,12,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,89,example,textual,coefficient,2.2424165920758794,2.2424165920758794,positive,17,13,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,78,dopamine,textual,coefficient,2.2387007792483424,2.2387007792483424,positive,18,14,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,6,activity,textual,coefficient,2.2229131684699,2.2229131684699,positive,19,15,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,226,sensitive,textual,coefficient,2.1834784538119383,2.1834784538119383,positive,20,16,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,40,called,textual,coefficient,2.1205277338330455,2.1205277338330455,positive,22,17,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,122,helpful,textual,coefficient,2.1167834965930377,2.1167834965930377,positive,23,18,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,34,bit,textual,coefficient,2.1158345286385325,2.1158345286385325,positive,24,19,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,233,sleep,textual,coefficient,2.0642566275777865,2.0642566275777865,positive,25,20,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,3,247,studies,textual,coefficient,-2.7697016747276524,2.7697016747276524,negative,4,,1,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,141,just,textual,coefficient,-2.58352824032146,2.58352824032146,negative,7,,2,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,217,remember,textual,coefficient,-2.454443564872895,2.454443564872895,negative,9,,3,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,187,needs,textual,coefficient,-2.2851751687280815,2.2851751687280815,negative,12,,4,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,207,problems,textual,coefficient,-2.145940914533926,2.145940914533926,negative,21,,5,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,100,focus,textual,coefficient,-2.062749145294053,2.062749145294053,negative,26,,6,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,138,isn,textual,coefficient,-2.0553475892099446,2.0553475892099446,negative,27,,7,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,80,easily,textual,coefficient,-1.946919307781071,1.946919307781071,negative,31,,8,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,97,feeling,textual,coefficient,-1.8546072378007923,1.8546072378007923,negative,37,,9,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,46,children,textual,coefficient,-1.826526234595252,1.826526234595252,negative,38,,10,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,136,information,textual,coefficient,-1.7666608524258833,1.7666608524258833,negative,42,,11,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,21,anxiety,textual,coefficient,-1.7428714192181576,1.7428714192181576,negative,44,,12,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,124,high,textual,coefficient,-1.735628377851189,1.735628377851189,negative,45,,13,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,291,work,textual,coefficient,-1.7348145372431514,1.7348145372431514,negative,46,,14,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,1,20,textual,coefficient,-1.709374960818732,1.709374960818732,negative,49,,15,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,163,looking,textual,coefficient,-1.6379402957999232,1.6379402957999232,negative,52,,16,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,210,real,textual,coefficient,-1.6145786403154765,1.6145786403154765,negative,53,,17,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,29,based,textual,coefficient,-1.5867608657963836,1.5867608657963836,negative,54,,18,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,292,working,textual,coefficient,-1.5400144400932418,1.5400144400932418,negative,55,,19,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,3,253,symptoms,textual,coefficient,-1.5135296998197372,1.5135296998197372,negative,56,,20,largest_negative
C_LOGISTIC_REGRESSION,final_training_fit,4,295,worse,textual,coefficient,3.473707720832608,3.473707720832608,positive,1,1,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,4,105,fucking,textual,coefficient,2.679627577942909,2.679627577942909,positive,3,2,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,4,98,feels,textual,coefficient,2.628461072670782,2.628461072670782,positive,4,3,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,4,268,thought,textual,coefficient,2.59252225058758,2.59252225058758,positive,6,4,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,4,153,life,textual,coefficient,2.441335863698757,2.441335863698757,positive,8,5,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,4,26,avoid,textual,coefficient,2.4284084500917262,2.4284084500917262,positive,9,6,,largest_positive
C_LOGISTIC_REGRESSION,final_training_fit,4,242,stop,textual,coefficient,2.3162286215627956,2.3162286215627956,positive,12,7,,largest_positive
