condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank,ranking_view
B_COMPLEMENT_NB,final_training_fit,4,15,adhders,textual,complement_log_weight,6.773826653130474,6.773826653130474,positive,8,8,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,4,231,single,textual,complement_log_weight,6.771396338559765,6.771396338559765,positive,9,9,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,4,187,needs,textual,complement_log_weight,6.769650618517805,6.769650618517805,positive,10,10,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,4,38,burnout,textual,complement_log_weight,6.7466340815769446,6.7466340815769446,positive,11,11,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,4,156,literally,textual,complement_log_weight,6.745702241288843,6.745702241288843,positive,12,12,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,4,39,caffeine,textual,complement_log_weight,6.730099735589432,6.730099735589432,positive,13,13,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,4,52,consequences,textual,complement_log_weight,6.7284380591653035,6.7284380591653035,positive,14,14,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,4,178,meds,textual,complement_log_weight,6.716788540296704,6.716788540296704,positive,15,15,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,4,81,eat,textual,complement_log_weight,6.7052428964034565,6.7052428964034565,positive,16,16,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,4,295,worse,textual,complement_log_weight,6.700318404430316,6.700318404430316,positive,17,17,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,4,203,place,textual,complement_log_weight,6.670728172106269,6.670728172106269,positive,18,18,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,4,183,morning,textual,complement_log_weight,6.663879482840327,6.663879482840327,positive,19,19,,strongest_weight
B_COMPLEMENT_NB,final_training_fit,4,50,completely,textual,complement_log_weight,6.6609201270118055,6.6609201270118055,positive,20,20,,strongest_weight
