condition,row_index,predicted_class,rank,feature,feature_group,transformed_value,model_weight,contribution,contribution_type
B_RIDGE,458,4,2,difficulty,textual,0.18994897868083033,-0.15228397820111725,-0.02892618612875605,input_times_coefficient
B_RIDGE,458,4,3,emotions,textual,0.20119186823916432,-0.12841748063758407,-0.02583655284404225,input_times_coefficient
B_RIDGE,458,4,4,kids,textual,0.47917012779391627,0.05311409982937759,0.025450690002901687,input_times_coefficient
B_RIDGE,458,4,5,hedge_score,handcrafted_linguistic,-0.2948528826236725,-0.07629877471186601,0.022496913664447858,input_times_coefficient
B_RIDGE,458,4,6,experience,textual,0.17270590855186502,-0.10104588488768668,-0.017451221354955096,input_times_coefficient
B_RIDGE,458,4,7,stress,textual,0.10165776106856261,0.16307992136186808,0.016578339680884766,input_times_coefficient
B_RIDGE,458,4,8,function,textual,0.19914837162252033,0.07937451481305773,0.015807305373348065,input_times_coefficient
B_RIDGE,458,4,9,adhd,textual,0.11193524818936912,-0.11154640547661465,-0.012485974581656864,input_times_coefficient
B_RIDGE,458,4,10,just,textual,0.0896493568944214,0.1364338336883682,0.012231205448802653,input_times_coefficient
B_RIDGE,464,1,1,hedge_score,handcrafted_linguistic,0.9493693113327026,0.13178969945587696,0.12511709621316977,input_times_coefficient
B_RIDGE,464,1,2,likely,textual,0.6827311805356863,-0.08864701443286802,-0.060522080814716,input_times_coefficient
B_RIDGE,464,1,3,diagnosis,textual,0.31612575195989506,0.09934340275630327,0.03140500789859108,input_times_coefficient
B_RIDGE,464,1,4,trouble,textual,0.11502558912021602,0.2442269742639781,0.028092351593761916,input_times_coefficient
B_RIDGE,464,1,5,going,textual,0.13101065131541909,-0.13289419825203028,-0.017410555469038917,input_times_coefficient
B_RIDGE,464,1,6,anxiety,textual,0.09465863548971395,0.1648799493658208,0.015607311026581723,input_times_coefficient
B_RIDGE,464,1,7,way,textual,0.07270165667766253,-0.19931184969387994,-0.014490301668234336,input_times_coefficient
B_RIDGE,464,1,8,thoughts,textual,0.2411012276570119,-0.05923893556603441,-0.014282580090065522,input_times_coefficient
B_RIDGE,464,1,9,instead,textual,0.10630774693864443,0.10859995272898687,0.011545016292261885,input_times_coefficient
B_RIDGE,464,1,10,times,textual,0.10726985117759812,0.10279273955689637,0.011026561874405877,input_times_coefficient
B_RIDGE,465,1,1,hedge_score,handcrafted_linguistic,0.597560703754425,0.13178969945587696,0.078752345554438,input_times_coefficient
B_RIDGE,465,1,2,people,textual,0.5276482712607296,-0.14761886551625245,-0.07789083919512073,input_times_coefficient
B_RIDGE,465,1,3,symptoms,textual,0.11754119574639249,0.5258272466092688,0.061806363322486665,input_times_coefficient
B_RIDGE,465,1,4,think,textual,0.3569816796078156,0.1456438927077319,0.051992201443426624,input_times_coefficient
B_RIDGE,465,1,5,bit,textual,0.358406452221757,-0.14106403100357573,-0.05055825888809151,input_times_coefficient
B_RIDGE,465,1,6,diagnosis,textual,0.3552626297350125,0.09934340275630327,0.03529299851002879,input_times_coefficient
B_RIDGE,465,1,7,reason,textual,0.18788219298325404,-0.1080039032772139,-0.020292010198474205,input_times_coefficient
B_RIDGE,465,1,8,condition,textual,0.19834372329282732,0.08544766197173033,0.016948007422139925,input_times_coefficient
B_RIDGE,465,1,9,adhd people,textual,0.18788219298325404,-0.07361588105161448,-0.013831113170371707,input_times_coefficient
B_RIDGE,465,1,10,adults,textual,0.16654299037984954,0.08075214724190737,0.013448704081261172,input_times_coefficient
B_RIDGE,479,1,1,hedge_score,handcrafted_linguistic,2.1572909355163574,0.13178969945587696,0.2843087240305884,input_times_coefficient
B_RIDGE,479,1,2,test,textual,0.44536522251093524,-0.1828955120551124,-0.08145530042267657,input_times_coefficient
B_RIDGE,479,1,3,struggle,textual,0.47612475086003153,-0.08084666569619006,-0.03849309856246275,input_times_coefficient
B_RIDGE,479,1,4,doing,textual,0.21246614683260287,0.10626954266312598,0.02257868025529728,input_times_coefficient
B_RIDGE,479,1,5,end,textual,0.2691779095538684,0.07687605010988596,0.02069333446333754,input_times_coefficient
B_RIDGE,479,1,6,sit,textual,0.13866408645722322,-0.12551900953784972,-0.01740497879058142,input_times_coefficient
B_RIDGE,479,1,7,certainty_score,handcrafted_linguistic,-0.9031961560249329,-0.01832596189444728,0.01655193833852418,input_times_coefficient
B_RIDGE,479,1,8,time,textual,0.0763739832223571,-0.1468000607501615,-0.011211705376773837,input_times_coefficient
B_RIDGE,479,1,9,yes,textual,0.13866408645722322,0.07968064739497191,0.011048844179343903,input_times_coefficient
B_RIDGE,479,1,10,right,textual,0.09863510700418117,-0.10342441237378303,-0.010201277981332647,input_times_coefficient
B_RIDGE,480,1,1,hedge_score,handcrafted_linguistic,1.7913731336593628,0.13178969945587696,0.23608452689829992,input_times_coefficient
B_RIDGE,480,1,2,trouble,textual,0.0930688028432699,0.2442269742639781,0.02272991211678253,input_times_coefficient
B_RIDGE,480,1,3,feel,textual,0.23036616842710447,-0.09640431668897137,-0.022208293055471496,input_times_coefficient
B_RIDGE,480,1,4,thing,textual,0.11918844019672699,-0.14883959353932258,-0.0177399589934667,input_times_coefficient
B_RIDGE,480,1,5,having,textual,0.07229375775164505,0.2334635655200891,0.016877958449544633,input_times_coefficient
B_RIDGE,480,1,6,number,textual,0.7721650701229245,-0.02172824816080336,-0.01677779426473503,input_times_coefficient
B_RIDGE,480,1,7,think,textual,0.11423085329657581,0.1456438927077319,0.01663702614143915,input_times_coefficient
B_RIDGE,480,1,8,just,textual,0.24357686768962075,-0.06319023280608231,-0.015391678975483443,input_times_coefficient
B_RIDGE,480,1,9,time,textual,0.10035972860959486,-0.1468000607501615,-0.014732814256758245,input_times_coefficient
B_RIDGE,480,1,10,end,textual,0.1768574900164187,0.07687605010988596,0.013596105264810861,input_times_coefficient
B_RIDGE,482,3,1,test,textual,0.41382168274189257,0.1046818523847196,0.04331962030638306,input_times_coefficient
B_RIDGE,482,3,2,lot,textual,0.24033756362827363,0.14981380218710627,0.03600588421553725,input_times_coefficient
B_RIDGE,482,3,3,certainty_score,handcrafted_linguistic,1.1319979429244995,0.031248571030932988,0.03537331812634625,input_times_coefficient
B_RIDGE,482,3,4,just,textual,0.1148226820077482,-0.21423134249296327,-0.024598617315162517,input_times_coefficient
