condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank,ranking_view
B_LOGISTIC_REGRESSION,final_training_fit,3,181,neurotypical,textual,coefficient,0.41408575658547553,0.41408575658547553,positive,29,20,283,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,3,170,medication,textual,coefficient,-0.5181070477305626,0.5181070477305626,negative,12,302,1,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,230,signs,textual,coefficient,-0.5021727373234178,0.5021727373234178,negative,14,301,2,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,276,type,textual,coefficient,-0.47353781194114464,0.47353781194114464,negative,16,300,3,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,21,anxiety,textual,coefficient,-0.46403293552496305,0.46403293552496305,negative,17,299,4,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,286,video,textual,coefficient,-0.4614799832500205,0.4614799832500205,negative,18,298,5,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,239,stop,textual,coefficient,-0.4509521989457174,0.4509521989457174,negative,20,297,6,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,69,don,textual,coefficient,-0.44000986495664873,0.44000986495664873,negative,21,296,7,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,176,motivation,textual,coefficient,-0.42169643317866545,0.42169643317866545,negative,23,295,8,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,82,energy,textual,coefficient,-0.4191241880511174,0.4191241880511174,negative,25,294,9,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,87,exercise,textual,coefficient,-0.41134105656937703,0.41134105656937703,negative,30,293,10,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,7,adhd autism,textual,coefficient,-0.40474186801232065,0.40474186801232065,negative,32,292,11,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,272,trouble,textual,coefficient,-0.40366563818646367,0.40366563818646367,negative,33,291,12,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,299,एक,textual,coefficient,-0.3845076745636503,0.3845076745636503,negative,36,290,13,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,105,getting,textual,coefficient,-0.3730485734594589,0.3730485734594589,negative,38,289,14,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,197,physical,textual,coefficient,-0.3570082296416869,0.3570082296416869,negative,42,288,15,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,178,music,textual,coefficient,-0.3569782117800321,0.3569782117800321,negative,43,287,16,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,278,um,textual,coefficient,-0.3511281214840728,0.3511281214840728,negative,45,286,17,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,5,adhd,textual,coefficient,-0.3405807513500615,0.3405807513500615,negative,50,285,18,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,68,doing,textual,coefficient,-0.33742578023486935,0.33742578023486935,negative,52,284,19,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,3,206,psychiatrist,textual,coefficient,-0.3345403155612447,0.3345403155612447,negative,55,283,20,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,82,energy,textual,coefficient,1.2039987650844952,1.2039987650844952,positive,1,1,302,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,295,wrong,textual,coefficient,1.0812928615819748,1.0812928615819748,positive,2,2,301,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,239,stop,textual,coefficient,1.0244035260658662,1.0244035260658662,positive,3,3,300,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,285,ve,textual,coefficient,0.8503039273933666,0.8503039273933666,positive,4,4,299,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,69,don,textual,coefficient,0.8460034368514633,0.8460034368514633,positive,5,5,298,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,95,feel,textual,coefficient,0.8130196419029058,0.8130196419029058,positive,6,6,297,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,197,physical,textual,coefficient,0.759819147923027,0.759819147923027,positive,8,7,296,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,26,bad,textual,coefficient,0.728847532369498,0.728847532369498,positive,9,8,295,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,191,pay,textual,coefficient,0.7022194183035418,0.7022194183035418,positive,11,9,294,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,262,things,textual,coefficient,0.6708622382057039,0.6708622382057039,positive,12,10,293,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,206,psychiatrist,textual,coefficient,0.6343396359808041,0.6343396359808041,positive,14,11,292,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,192,pay attention,textual,coefficient,0.6227205910105916,0.6227205910105916,positive,15,12,291,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,4,add,textual,coefficient,0.6111439574345737,0.6111439574345737,positive,16,13,290,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,176,motivation,textual,coefficient,0.5735407425097521,0.5735407425097521,positive,18,14,289,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,276,type,textual,coefficient,0.5705552900863107,0.5705552900863107,positive,19,15,288,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,13,adhd sep,textual,coefficient,0.5685135471937532,0.5685135471937532,positive,20,16,287,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,33,body,textual,coefficient,0.5663957323812322,0.5663957323812322,positive,21,17,286,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,70,dopamine,textual,coefficient,0.5269435926312535,0.5269435926312535,positive,23,18,285,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,103,friend,textual,coefficient,0.5059132030107372,0.5059132030107372,positive,25,19,284,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,242,struggle,textual,coefficient,0.5011663917406726,0.5011663917406726,positive,26,20,283,largest_positive
B_LOGISTIC_REGRESSION,final_training_fit,4,170,medication,textual,coefficient,-0.781672989503684,0.781672989503684,negative,7,302,1,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,98,focus,textual,coefficient,-0.7255656823615322,0.7255656823615322,negative,10,301,2,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,250,symptoms,textual,coefficient,-0.6675671814638796,0.6675671814638796,negative,13,300,3,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,277,uh,textual,coefficient,-0.5998827657291972,0.5998827657291972,negative,17,299,4,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,137,just,textual,coefficient,-0.5278047503449864,0.5278047503449864,negative,22,298,5,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,54,diagnosis,textual,coefficient,-0.5209081150168747,0.5209081150168747,negative,24,297,6,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,249,sure,textual,coefficient,-0.42641159341644197,0.42641159341644197,negative,31,296,7,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,125,important,textual,coefficient,-0.3984263858934699,0.3984263858934699,negative,33,295,8,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,141,kind,textual,coefficient,-0.390642738594831,0.390642738594831,negative,35,294,9,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,65,doctor,textual,coefficient,-0.35846466881380995,0.35846466881380995,negative,39,293,10,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,233,sleep,textual,coefficient,-0.354855814751777,0.354855814751777,negative,41,292,11,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,155,look,textual,coefficient,-0.3407460573417994,0.3407460573417994,negative,45,291,12,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,251,symptoms adhd,textual,coefficient,-0.3391036616293167,0.3391036616293167,negative,46,290,13,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,257,tell,textual,coefficient,-0.3384461295075304,0.3384461295075304,negative,47,289,14,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,247,sugar,textual,coefficient,-0.3355696062765382,0.3355696062765382,negative,48,288,15,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,111,hard,textual,coefficient,-0.33436624756075345,0.33436624756075345,negative,50,287,16,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,45,common,textual,coefficient,-0.33150463169348965,0.33150463169348965,negative,51,286,17,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,268,treat,textual,coefficient,-0.33012806562571956,0.33012806562571956,negative,52,285,18,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,53,diagnosed,textual,coefficient,-0.3287009791292023,0.3287009791292023,negative,54,284,19,largest_negative
B_LOGISTIC_REGRESSION,final_training_fit,4,218,school,textual,coefficient,-0.32401776578027314,0.32401776578027314,negative,56,283,20,largest_negative
