condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank,ranking_view
B_RIDGE,final_training_fit,2,239,stop,textual,coefficient,-0.1266282480387495,0.1266282480387495,negative,18,296,7,largest_negative
B_RIDGE,final_training_fit,2,242,struggle,textual,coefficient,-0.12430701488383637,0.12430701488383637,negative,19,295,8,largest_negative
B_RIDGE,final_training_fit,2,26,bad,textual,coefficient,-0.11864607753820947,0.11864607753820947,negative,21,294,9,largest_negative
B_RIDGE,final_training_fit,2,24,autism,textual,coefficient,-0.1134417779515835,0.1134417779515835,negative,24,293,10,largest_negative
B_RIDGE,final_training_fit,2,262,things,textual,coefficient,-0.10802739803277747,0.10802739803277747,negative,26,292,11,largest_negative
B_RIDGE,final_training_fit,2,13,adhd sep,textual,coefficient,-0.10659933010898182,0.10659933010898182,negative,27,291,12,largest_negative
B_RIDGE,final_training_fit,2,293,works,textual,coefficient,-0.09861050698032627,0.09861050698032627,negative,30,290,13,largest_negative
B_RIDGE,final_training_fit,2,261,thing,textual,coefficient,-0.09660519919682574,0.09660519919682574,negative,32,289,14,largest_negative
B_RIDGE,final_training_fit,2,191,pay,textual,coefficient,-0.09464617030245077,0.09464617030245077,negative,34,288,15,largest_negative
B_RIDGE,final_training_fit,2,118,helps,textual,coefficient,-0.09376693679521514,0.09376693679521514,negative,35,287,16,largest_negative
B_RIDGE,final_training_fit,2,160,low,textual,coefficient,-0.09241315343509766,0.09241315343509766,negative,38,286,17,largest_negative
B_RIDGE,final_training_fit,2,33,body,textual,coefficient,-0.09173330223236807,0.09173330223236807,negative,39,285,18,largest_negative
B_RIDGE,final_training_fit,2,148,life,textual,coefficient,-0.0832472781466387,0.0832472781466387,negative,48,284,19,largest_negative
B_RIDGE,final_training_fit,2,270,treating,textual,coefficient,-0.08303522823778181,0.08303522823778181,negative,50,283,20,largest_negative
B_RIDGE,final_training_fit,3,160,low,textual,coefficient,0.24158609434195805,0.24158609434195805,positive,1,1,302,largest_positive
B_RIDGE,final_training_fit,3,153,ll,textual,coefficient,0.17778723912737077,0.17778723912737077,positive,2,2,301,largest_positive
B_RIDGE,final_training_fit,3,57,diet,textual,coefficient,0.17366818572462508,0.17366818572462508,positive,3,3,300,largest_positive
B_RIDGE,final_training_fit,3,195,person,textual,coefficient,0.17226683292824896,0.17226683292824896,positive,4,4,299,largest_positive
B_RIDGE,final_training_fit,3,247,sugar,textual,coefficient,0.15882649298482618,0.15882649298482618,positive,5,5,298,largest_positive
B_RIDGE,final_training_fit,3,125,important,textual,coefficient,0.15802254950024794,0.15802254950024794,positive,6,6,297,largest_positive
B_RIDGE,final_training_fit,3,212,rejection,textual,coefficient,0.15314141325022876,0.15314141325022876,positive,7,7,296,largest_positive
B_RIDGE,final_training_fit,3,245,study,textual,coefficient,0.1506074357386269,0.1506074357386269,positive,8,8,295,largest_positive
B_RIDGE,final_training_fit,3,261,thing,textual,coefficient,0.1453338479976818,0.1453338479976818,positive,9,9,294,largest_positive
B_RIDGE,final_training_fit,3,268,treat,textual,coefficient,0.14192659387502793,0.14192659387502793,positive,10,10,293,largest_positive
B_RIDGE,final_training_fit,3,147,levels,textual,coefficient,0.14140818233518257,0.14140818233518257,positive,11,11,292,largest_positive
B_RIDGE,final_training_fit,3,282,use,textual,coefficient,0.13836245774433772,0.13836245774433772,positive,14,12,291,largest_positive
B_RIDGE,final_training_fit,3,36,called,textual,coefficient,0.12387852356894034,0.12387852356894034,positive,15,13,290,largest_positive
B_RIDGE,final_training_fit,3,70,dopamine,textual,coefficient,0.12380270858034799,0.12380270858034799,positive,16,14,289,largest_positive
B_RIDGE,final_training_fit,3,181,neurotypical,textual,coefficient,0.12104725214800133,0.12104725214800133,positive,17,15,288,largest_positive
B_RIDGE,final_training_fit,3,50,day,textual,coefficient,0.10862298561920225,0.10862298561920225,positive,23,16,287,largest_positive
B_RIDGE,final_training_fit,3,293,works,textual,coefficient,0.10579084466995313,0.10579084466995313,positive,25,17,286,largest_positive
B_RIDGE,final_training_fit,3,78,effects,textual,coefficient,0.1056185839427126,0.1056185839427126,positive,26,18,285,largest_positive
B_RIDGE,final_training_fit,3,203,problem,textual,coefficient,0.1039886886371269,0.1039886886371269,positive,27,19,284,largest_positive
B_RIDGE,final_training_fit,3,102,forget,textual,coefficient,0.10372341927116269,0.10372341927116269,positive,28,20,283,largest_positive
B_RIDGE,final_training_fit,3,170,medication,textual,coefficient,-0.14065185462613314,0.14065185462613314,negative,12,302,1,largest_negative
B_RIDGE,final_training_fit,3,230,signs,textual,coefficient,-0.1393626404990026,0.1393626404990026,negative,13,301,2,largest_negative
B_RIDGE,final_training_fit,3,276,type,textual,coefficient,-0.11778115345197596,0.11778115345197596,negative,18,300,3,largest_negative
B_RIDGE,final_training_fit,3,21,anxiety,textual,coefficient,-0.1175443839794699,0.1175443839794699,negative,19,299,4,largest_negative
B_RIDGE,final_training_fit,3,69,don,textual,coefficient,-0.11720580253550314,0.11720580253550314,negative,20,298,5,largest_negative
B_RIDGE,final_training_fit,3,286,video,textual,coefficient,-0.11572857337429683,0.11572857337429683,negative,21,297,6,largest_negative
B_RIDGE,final_training_fit,3,239,stop,textual,coefficient,-0.1129794834327086,0.1129794834327086,negative,22,296,7,largest_negative
B_RIDGE,final_training_fit,3,299,एक,textual,coefficient,-0.1083718545718889,0.1083718545718889,negative,24,295,8,largest_negative
B_RIDGE,final_training_fit,3,82,energy,textual,coefficient,-0.10237128720116939,0.10237128720116939,negative,29,294,9,largest_negative
