condition,row_index,predicted_class,rank,feature,feature_group,transformed_value,model_weight,contribution,contribution_type
B_RIDGE,241,1,1,hedge_score,handcrafted_linguistic,0.6803940534591675,0.09684223566956604,0.06589088127326401,input_times_coefficient
B_RIDGE,241,1,2,signs,textual,0.287362004582509,0.18689920998008258,0.0537077316347638,input_times_coefficient
B_RIDGE,241,1,3,common,textual,0.20132583966527626,0.15986579704178455,0.032185115823195914,input_times_coefficient
B_RIDGE,241,1,4,adhd,textual,0.13274049590897505,0.2119062641381248,0.02812854258791294,input_times_coefficient
B_RIDGE,241,1,5,body,textual,0.22290850287605177,-0.08224864887627023,-0.018333923184587455,input_times_coefficient
B_RIDGE,241,1,6,autism,textual,0.11970990975542674,0.14294970139117646,0.017112495853102934,input_times_coefficient
B_RIDGE,241,1,7,life,textual,0.19157466972167264,0.07774341611437549,0.014893669265146047,input_times_coefficient
B_RIDGE,241,1,8,anxiety,textual,0.10340199883444744,0.14307153629711433,0.01479388282943682,input_times_coefficient
B_RIDGE,241,1,9,don,textual,0.07030109086807089,-0.20516326679473676,-0.01442320146172706,input_times_coefficient
B_RIDGE,241,1,10,brain,textual,0.07417025391062597,-0.1905611785483855,-0.014133970998441884,input_times_coefficient
