condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank
C_DECISION_TREE,final_training_fit,all,224,sensitivity,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,225,sensory,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,226,sep,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,227,sep adhd,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,228,shorts,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,229,sign,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,230,signs,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,231,signs adhd,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,232,sit,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,233,sleep,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,234,small,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,236,start,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,237,stimulant,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,238,stimulants,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,239,stop,textual,gini_importance,0.0,0.0,zero,14,14,1
C_DECISION_TREE,final_training_fit,all,240,strategies,textual,gini_importance,0.0,0.0,zero,14,14,1
