condition,fold,class_label,feature_index,feature,feature_group,weight_type,weight,absolute_weight,direction,absolute_rank,positive_rank,negative_rank,ranking_view
C_RIDGE,final_training_fit,3,82,energy,textual,coefficient,-0.5035004630826576,0.5035004630826576,negative,26,299,8,largest_negative
C_RIDGE,final_training_fit,3,206,psychiatrist,textual,coefficient,-0.49313131172622243,0.49313131172622243,negative,28,298,9,largest_negative
C_RIDGE,final_training_fit,3,239,stop,textual,coefficient,-0.47016363983298076,0.47016363983298076,negative,31,297,10,largest_negative
C_RIDGE,final_training_fit,3,170,medication,textual,coefficient,-0.46936181600490723,0.46936181600490723,negative,32,296,11,largest_negative
C_RIDGE,final_training_fit,3,178,music,textual,coefficient,-0.4378975738682707,0.4378975738682707,negative,38,295,12,largest_negative
C_RIDGE,final_training_fit,3,21,anxiety,textual,coefficient,-0.4363142623225036,0.4363142623225036,negative,39,294,13,largest_negative
C_RIDGE,final_training_fit,3,273,try,textual,coefficient,-0.4355741750870407,0.4355741750870407,negative,40,293,14,largest_negative
C_RIDGE,final_training_fit,3,139,kid,textual,coefficient,-0.4289124513396616,0.4289124513396616,negative,41,292,15,largest_negative
C_RIDGE,final_training_fit,3,143,lack,textual,coefficient,-0.4269314792939319,0.4269314792939319,negative,44,291,16,largest_negative
C_RIDGE,final_training_fit,3,106,going,textual,coefficient,-0.4255009403111148,0.4255009403111148,negative,46,290,17,largest_negative
C_RIDGE,final_training_fit,3,45,common,textual,coefficient,-0.40656370103025935,0.40656370103025935,negative,51,289,18,largest_negative
C_RIDGE,final_training_fit,3,196,phone,textual,coefficient,-0.3866197411772811,0.3866197411772811,negative,57,288,19,largest_negative
C_RIDGE,final_training_fit,3,230,signs,textual,coefficient,-0.3823040218154872,0.3823040218154872,negative,59,287,20,largest_negative
C_RIDGE,final_training_fit,4,82,energy,textual,coefficient,1.1268221492738826,1.1268221492738826,positive,1,1,306,largest_positive
C_RIDGE,final_training_fit,4,295,wrong,textual,coefficient,1.0405292340927892,1.0405292340927892,positive,2,2,305,largest_positive
C_RIDGE,final_training_fit,4,239,stop,textual,coefficient,0.9156739517168416,0.9156739517168416,positive,3,3,304,largest_positive
C_RIDGE,final_training_fit,4,197,physical,textual,coefficient,0.8847397954835781,0.8847397954835781,positive,4,4,303,largest_positive
C_RIDGE,final_training_fit,4,69,don,textual,coefficient,0.75635705611861,0.75635705611861,positive,5,5,302,largest_positive
C_RIDGE,final_training_fit,4,285,ve,textual,coefficient,0.7539780762661515,0.7539780762661515,positive,6,6,301,largest_positive
