row_index,label,certainty_score,hedge_score,likes_within_platform_percentile,comments_within_platform_percentile,views_within_platform_percentile,duration_sec_within_platform_percentile,record_id,platform,content_group
283,3,3.1088082901554404,2.0725388601036268,0.9697581,0.97379035,0.9798387,0.3326613,tiktok:000033,tiktok,405630fdac38d74cf3d95fbcf280b53a4ce313621e65a1df15053f475536e759
284,4,0.8982035928143712,2.395209580838323,0.08669355,0.016129032,0.12298387,0.7258065,tiktok:000034,tiktok,699eb29f128bee9655b327c28d23b06a00a5bfb592caa1feb152158efb560258
285,4,5.521472392638037,0.0,0.19556452,0.19556452,0.22379032,0.19758065,tiktok:000035,tiktok,d8bfafc2c6ed5d330c7415bddc1be7fd9832a869bf58a7eecfcfb475f32072ba
286,4,0.847457627118644,0.423728813559322,0.38104838,0.3326613,0.36491936,0.85685486,tiktok:000036,tiktok,24838de322d0f0e30d77bd88c364ca1d6e46d465e58a8fe1f92411b62f3bd126
287,4,0.8810572687224669,3.0837004405286343,0.9455645,0.9052419,0.9092742,0.5020161,tiktok:000037,tiktok,369c71e51683c51ff255779c4c6fd662edaf95d98b95bec10a2ad81f3a51f1e3
288,4,1.9801980198019802,0.9900990099009901,0.19959678,0.45362905,0.37298387,0.022177419,tiktok:000038,tiktok,15c89595fe7d0e8388e88071bc6e02740d5b3571ba56613cf6e354f02d3f5086
289,3,0.0,1.7543859649122806,0.5544355,0.43346775,0.5544355,0.41532257,tiktok:000039,tiktok,8f40d94ac74a1bcc29c274b4a97973097f5d58480940515a8b20a621f6aae52f
290,3,1.1320754716981132,3.3962264150943398,0.47379032,0.5080645,0.49395162,0.77620965,tiktok:000040,tiktok,868efa41c80a2100803c0c7b7d2a8ae2106503c920684be158b2c94606234983
291,4,1.9656019656019657,1.2285012285012284,0.92540324,0.9375,0.9092742,0.9072581,tiktok:000041,tiktok,618ca63ee0eff59ed91417329c19ea910f804fd95eb5a4f629d05b589bac5734
292,4,2.450980392156863,0.49019607843137253,0.09475806,0.07459678,0.070564516,0.5342742,tiktok:000042,tiktok,fe1831c3e135cdd50ad697db1a0c9fa76c73f43ceabf8fd364ac107db9e26834
293,4,0.0,4.3478260869565215,0.5907258,0.6189516,0.59879035,0.044354837,tiktok:000043,tiktok,ffad5827f7587de8e8fe7b0f19d790c02a9c9cb0858aacac6cfad87e8e828183
294,4,0.0,4.964539007092198,0.546371,0.828629,0.4173387,0.22177419,tiktok:000044,tiktok,aaaf2a85df3a4bf90da2cbc226a77bced8993c3a6175a85483c5a6e524e3a65c
295,4,0.6622516556291391,1.3245033112582782,0.6229839,0.57459676,0.56653225,0.39919356,tiktok:000045,tiktok,dc2dc62e08fbeff55cb33f730ec820346f1a92547dde4928e8bce139d151b284
296,4,2.1390374331550803,2.6737967914438503,0.21169356,0.16733871,0.24395162,0.44354838,tiktok:000046,tiktok,f1979d25c32a57fd2280fbc4a43f418319a5121ea5f9b8204bf18ec472b88eac
297,4,2.992957746478873,2.288732394366197,0.5866935,0.5907258,0.5302419,0.9616935,tiktok:000047,tiktok,bc388f9b3efa7e38d930f0a58346a5158adc015a1e7254774dcbcecaa945318a
298,4,1.4354066985645932,2.3923444976076556,0.77620965,0.7197581,0.8326613,0.21169356,tiktok:000048,tiktok,f8a6e11b7f2601a376c0332d62808d1545273787702cf142f3ba2080d457567e
299,4,5.298013245033113,2.6490066225165565,0.25604838,0.21572581,0.3205645,0.17741935,tiktok:000049,tiktok,bee5fa9f57b373f91e9f66ee68294e9cf8438aef0cf1e7dc71fd01ea4c0298fc
300,1,0.0,0.0,0.36491936,0.36491936,0.3891129,0.002016129,tiktok:000050,tiktok,e85e116cac835ee35c959a7f070c03859e0a2758fb5da3d370422c38bcf0d800
301,4,1.639344262295082,3.278688524590164,0.6270161,0.6108871,0.69959676,0.032258064,tiktok:000051,tiktok,5fedb24ee5071d458fdf56897e17cf953768d2675f24d19963ff19f4d8688070
302,4,0.7518796992481203,5.2631578947368425,0.058467742,0.12903225,0.034274194,0.23387097,tiktok:000052,tiktok,5ce1dcbcc2e66b57f43716583e19752f11604d1b69a018ce976f647c073f2e62
303,3,0.0,0.0,0.8125,0.82459676,0.87096775,0.47379032,tiktok:000053,tiktok,1db96b1f1dee500bccadac6795a9bef5601bafefade4eda9c0e56dde75e9e488
304,4,1.8306636155606408,2.059496567505721,0.6471774,0.7842742,0.64314514,0.89314514,tiktok:000054,tiktok,934e6a424ca9365bad2eb05d2056bdc21efc7d8d475589e680c345d5dae68708
305,4,1.639344262295082,1.092896174863388,0.42137095,0.4173387,0.38104838,0.3326613,tiktok:000055,tiktok,4072f457f24d5c9c90ceb8179ebc2cd27ab639b7f03c005e728825bbe8e77db7
306,4,3.278688524590164,2.459016393442623,0.7439516,0.77620965,0.7741935,0.13508065,tiktok:000056,tiktok,78ba40b61fb274921fc06809349a6b48abddf30e6f127dd63722bc12eeed0a9f
307,3,1.1627906976744187,0.0,0.5080645,0.5705645,0.5866935,0.09274194,tiktok:000057,tiktok,904945a5b668d78281243bcd69a48b6e17292396e2ff5787ab78d3fc40e408ba
308,1,2.575107296137339,1.7167381974248928,0.9173387,0.9092742,0.76008064,0.5080645,tiktok:000058,tiktok,c9354e400dcaf1f3549cfd4e138614ec7ae919e0cb1d81899cbded25f5580311
309,4,1.3157894736842106,2.192982456140351,0.2842742,0.20766129,0.31653225,0.578629,tiktok:000059,tiktok,5ab22a166c6896b913860e2dc950d54410275ff68ef135beb21dbe91ef31ee88
310,4,3.278688524590164,2.107728337236534,0.5020161,0.671371,0.5625,0.953629,tiktok:000060,tiktok,465a31ac87906c8a44d2419297922efacffd99286fd5d5454bda62715dd64937
311,4,1.8518518518518519,0.0,0.43346775,0.42137095,0.46169356,0.31048387,tiktok:000061,tiktok,db3f31d1cc873bc6f4757f086af211d12682ce9a94a13c8897b1b227e23fe71d
312,4,1.0,3.5,0.7842742,0.8125,0.7560484,0.35887095,tiktok:000062,tiktok,a16da7f304adbdccb9d75195c09652f1d85ad380867281eb6a3e35bd746ccc8a
313,3,1.2269938650306749,3.067484662576687,0.9375,0.8447581,0.9616935,0.3326613,tiktok:000063,tiktok,d65fd655575f1c69d900e4cc9216675865dad719375175d523165757b2380b8f
314,4,1.639344262295082,6.0109289617486334,0.9616935,0.98991936,0.9516129,0.77620965,tiktok:000064,tiktok,eb75aab0bbcfb550abe03801a377876b2d198b1cbab1f41ee681a64d500961a7
315,3,1.7316017316017316,3.463203463203463,0.16733871,0.33669356,0.16330644,0.75403225,tiktok:000065,tiktok,32dc5e72baf00adc5ed9bccf2e1753e6bfb53d8ac34e172929f5d2aba64d16fc
316,3,0.5988023952095808,2.9940119760479043,0.21572581,0.22177419,0.20967741,0.27217743,tiktok:000066,tiktok,324d67993bcc6f4cb38bea133861eaa57da7289235bdf02de6f4a4741fd010ff
317,4,0.2518891687657431,0.5037783375314862,0.7641129,0.8729839,0.72379035,0.875,tiktok:000067,tiktok,8647fa65cbf1c602c1d2f9844148268b1e85fd2681a8d12e16925269d6452cc3
318,2,2.6881720430107525,0.5376344086021505,0.04637097,0.054435484,0.050403226,0.11290322,tiktok:000068,tiktok,04f71c2756e9a5b8f42415398f3b3a3cdbdae6689a748c9284855332d1a8df21
319,2,0.0,0.5681818181818182,0.014112903,0.006048387,0.038306452,0.6028226,tiktok:000069,tiktok,017bbf78fdb4d425f955dd2948a0af589db03cba5abf4bc4d9437e240e984790
320,3,1.2077294685990339,3.3816425120772946,0.25201613,0.3467742,0.17943548,0.7923387,tiktok:000070,tiktok,7968d2c9d4cc3a3536e39a072696d98fe83f61db3ea1c5ede2c63dee5578e43a
321,3,2.3121387283236996,1.1560693641618498,0.15524194,0.27620968,0.15120968,0.41532257,tiktok:000071,tiktok,c8a28cc9a2e2813dcbac18d06eb2ae598d0df1317be3410d9f213bd3fa53c52c
322,4,0.8097165991902834,2.42914979757085,0.55040324,0.47379032,0.57459676,0.55241936,tiktok:000072,tiktok,2aef9a1b0c9778ea3c13e5988b51357108a216779f57585e77f43e7f27a235af
323,4,1.0362694300518134,3.1088082901554404,0.26814517,0.25403225,0.27620968,0.6028226,tiktok:000073,tiktok,91ca3098485692d2ea2b238ae39a26b3b7be30fa27ea885551ca102b1274d007
324,4,2.9411764705882355,0.8403361344537815,0.4294355,0.3407258,0.42540324,0.19758065,tiktok:000074,tiktok,981c4c7fda52eb4e6319afda8f6cf31c5383d0c5a9a30b65fe9f61cec1ebc9ba
325,4,0.7246376811594203,5.072463768115942,0.90120965,0.80040324,0.9395161,0.15322581,tiktok:000075,tiktok,0faae0989cbca150f9b8081589d1d6d3daf6e924207ed32ac9288994aa38e73a
326,3,1.8072289156626506,0.0,0.23185484,0.20766129,0.23991935,0.13508065,tiktok:000076,tiktok,e862065895e5a20a40190b77e966f73a31823f28a9be9ce1a7fcb591419f546b
327,4,1.3953488372093024,0.9302325581395349,0.6310484,0.43951613,0.51008064,0.38104838,tiktok:000077,tiktok,af0a986327dac1c5e79d571e227ed61c44f89958f4093fa468ce895f5fd1bd1d
328,4,1.3071895424836601,2.6143790849673203,0.8266129,0.8971774,0.7197581,0.8971774,tiktok:000078,tiktok,ac64375df4d7ea5cc501bdb49341b068af8b7e07f887a82e7bf3f3ac948f1960
329,3,2.5974025974025974,2.5974025974025974,0.4657258,0.39717743,0.55846775,0.16330644,tiktok:000079,tiktok,e47dc2e788c3958b514383020f7889da04059b29842b45d146a5fc0621f27413
330,4,1.0452961672473868,1.7421602787456445,0.6028226,0.73185486,0.5342742,0.80846775,tiktok:000080,tiktok,b3927efb99a6f1d5b9bf13ce2997a7dc5c41c3ffb1969ab03ee6a23c4a055063
331,3,3.3333333333333335,2.0,0.97379035,0.9778226,0.98991936,0.74596775,tiktok:000081,tiktok,2e09eaeef671f589dab836751bbaa8d714776ced7332db3d5eb0620d3ec2d903
332,4,1.0075566750629723,0.5037783375314862,0.796371,0.69153225,0.7741935,0.80241936,tiktok:000082,tiktok,58e28d14b058a582863a4192a50ae507e4948a6560472399bc0fe9c895afb308
333,3,6.25,1.5625,0.15120968,0.088709675,0.12701613,0.18548387,tiktok:000083,tiktok,78e0c8c233160ded47c6ef0b89ecd4e8fef6ed035a094617115943a492b8db39
334,4,1.1308562197092085,2.9079159935379644,0.80846775,0.6955645,0.6270161,0.93346775,tiktok:000084,tiktok,58df2eca80430ea0acacfa14187eb385d725154b68c3f79462b5b9821d729234
335,4,2.3622047244094486,1.1811023622047243,0.22379032,0.3467742,0.16733871,0.52620965,tiktok:000085,tiktok,4c286a9e38899903bc430e7900973c1c8dde144800a4fde08af4c6fcc1f74bf5
336,3,2.0661157024793386,0.8264462809917356,0.7217742,0.6229839,0.7641129,0.46169356,tiktok:000086,tiktok,a5dc4acccce48a970d9143cd8ca583f3dbfc56e77862eea85eab098d1a35a6f7
337,4,0.5899705014749262,2.359882005899705,0.8528226,0.6673387,0.8326613,0.6169355,tiktok:000087,tiktok,78b0424d9244bd1c75da93b057b4e3bd4485d1a178b328ca8cd9c93e3e7bd8c3
338,4,2.0408163265306123,2.2448979591836733,0.47782257,0.32459676,0.41330644,0.88508064,tiktok:000088,tiktok,da8757495aa72b0dbf0fed04c10184f9603d59676b1c2b7c441f59c39b44e27c
339,4,1.5706806282722514,1.3089005235602094,0.48387095,0.55040324,0.5383065,0.7641129,tiktok:000089,tiktok,39b8da75387778e93c3bc10e0df6dcf48ee2a67b6f546e6dd8e220617dc1ac3e
340,4,0.746268656716418,1.1194029850746268,0.6633065,0.75,0.6673387,0.5645161,tiktok:000090,tiktok,d1c29994d405d74b9d76726446e0c2877138b32ea21b580cedd77534c575bdec
341,4,0.0,0.0,0.5705645,0.5544355,0.55040324,0.39919356,tiktok:000091,tiktok,5ef0d115185b32e9646e679e15c9d9d731df370c5affc3a070b1f18d9984d948
342,4,0.8955223880597015,0.5970149253731343,0.20766129,0.19959678,0.19153225,0.6310484,tiktok:000092,tiktok,a3c42964d1b12c93b25b4241bcb839f3f254ee735cecf38bd7b3eeb45eda3786
343,4,2.2900763358778624,1.9083969465648856,0.33669356,0.24395162,0.29637095,0.68346775,tiktok:000093,tiktok,6a3144f7a684488572fba703734455c780bc4d4310d60002a7174d551d26ee8a
344,4,2.2222222222222223,1.1111111111111112,0.42540324,0.19153225,0.3326613,0.10685484,tiktok:000094,tiktok,ccc7c3126195874834f93d348f972a816ef4de7b5590442b279c4428772c6dac
345,3,0.6622516556291391,3.642384105960265,0.85685486,0.76814514,0.858871,0.55241936,tiktok:000095,tiktok,d3aa1b6f00c58c500d4d525e4c458202ecdd59fd1f5828f2819f104c052ab92d
346,4,2.380952380952381,1.6369047619047619,0.14717741,0.12903225,0.20967741,0.9939516,tiktok:000096,tiktok,d33e49c668e4cae5552eb2d87df7038674a12da01305736a6c99269408579c82
347,3,3.4246575342465753,1.36986301369863,0.8326613,0.8366935,0.7923387,0.45362905,tiktok:000097,tiktok,e4e8921c3881018606543064be1618d332244c0f7a26d85caa57f721527a666e
348,4,0.6024096385542169,1.5060240963855422,0.48387095,0.5080645,0.8971774,0.69153225,tiktok:000098,tiktok,b2bd8c98fc642c71380fe130acc55e2aa3b359d8c1ffa4386027ace8d253d218
349,3,1.436265709156194,0.718132854578097,0.3608871,0.35685483,0.2358871,0.9435484,tiktok:000099,tiktok,b9ff96a8f866d65a37fc04b17a817f0e084623cb3f5100240b8319edccfc8a85
350,3,0.0,3.1914893617021276,0.5826613,0.47782257,0.5020161,0.16330644,tiktok:000100,tiktok,8a1cd3ab116cebc1ca69d7aaebc09c5f1fe3b18e4875a1c8b1c1f082de73b549
351,4,0.7633587786259542,0.7633587786259542,0.94153225,0.88508064,0.9395161,0.18548387,tiktok:000101,tiktok,c30a3756195a11557e0402953cc22ab0a0bb7003649ea58602b3206fcf5ce525
352,4,6.785714285714286,2.857142857142857,0.27620968,0.35282257,0.30040324,0.671371,tiktok:000102,tiktok,7bdab127a35549d4dfb53a4a289865a8eb9cc39b3a39d31e3af94601c4f2e441
353,4,2.056555269922879,3.0848329048843186,0.57459676,0.22983871,0.4375,0.7016129,tiktok:000103,tiktok,c5eb497da9833f17448925300726f0c51852c67aa87968361629d59c886ed8d6
354,3,4.081632653061225,0.6802721088435374,0.21975806,0.22983871,0.18346775,0.21169356,tiktok:000104,tiktok,8e00dfe490ee71a697be284a963b9da83e4f9c059fc84c1eca9b1d1c3e3c14c2
355,3,1.3793103448275863,2.0689655172413794,0.40120968,0.37701613,0.45362905,0.23387097,tiktok:000105,tiktok,28d0deeb378e3e42ea6fc9a467233c65e4f1ae57d926ef1c66c5e9ad0cfb078c
356,3,1.3605442176870748,1.3605442176870748,0.45362905,0.44959676,0.4576613,0.7157258,tiktok:000106,tiktok,7695c4095a64555f7105361685cea46463ee7f268e20d22b9b772375f5cc79e8
357,4,0.5434782608695652,2.1739130434782608,0.8729839,0.7641129,0.858871,0.17741935,tiktok:000107,tiktok,29d342c651869a8401caccee46605deb406f0c97597fbfa2156bdacf85fbf5db
358,4,1.4423076923076923,2.8846153846153846,0.9052419,0.953629,0.891129,0.41532257,tiktok:000108,tiktok,280b01e33e055299dafd386abd6daf4760ffdc457bda57a7b4df8e31bf029ebc
359,3,0.8368200836820083,4.602510460251046,0.98185486,0.94153225,0.9858871,0.51814514,tiktok:000109,tiktok,37101c4e62881a35012afb3fc18d108200a9539bfe557387399d34ac5c1f49b1
360,4,2.4390243902439024,0.8130081300813008,0.64314514,0.75,0.6471774,0.4919355,tiktok:000110,tiktok,7801e0c3e14dab705ebe8f0d04407fc3db7022f4f66487edb35970296083a11e
361,4,2.183406113537118,3.493449781659389,0.93346775,0.90120965,0.92540324,0.5705645,tiktok:000111,tiktok,8962b35daa15c6a7a847376ee7eecad72b8e16f7bbf08c51cce025a612326d3a
362,3,1.694915254237288,3.0508474576271185,0.81653225,0.6310484,0.73185486,0.7641129,tiktok:000112,tiktok,304b1701f2bdcd24a8f27acd27752fd03af989eb6216a0e067e46249ae4772c2
363,4,4.054054054054054,3.3783783783783785,0.89314514,0.8608871,0.8508065,0.10080645,tiktok:000113,tiktok,802a9b5d0f39b1d83309eaef16a7496e2d7e02a89b1693f8861ab0e417824769
364,4,4.651162790697675,5.116279069767442,0.49798387,0.6552419,0.48185483,0.41532257,tiktok:000114,tiktok,4774799ef49f71da233103f3e2fdc90d301d91c11c5eafdd272b17ade54e325c
365,3,2.766798418972332,1.976284584980237,0.73991936,0.6875,0.6028226,0.5342742,tiktok:000115,tiktok,65c99ce31d7daf83f34c6d25e2a1182732699139e61c69f218628232749b7bf4
366,4,0.6349206349206349,1.5873015873015872,0.23991935,0.20766129,0.21572581,0.55241936,tiktok:000116,tiktok,78932023efec500a9df738e60f8545c950d1a5f7dbde0636dea3d83db035d5a8
367,3,1.152073732718894,1.3824884792626728,0.8205645,0.8326613,0.8326613,0.8266129,tiktok:000117,tiktok,c45d2cb4aa97a02bd52ce4b57699b6b05c092d70dc90a044efb3c5718bcb6187
368,4,0.5617977528089888,1.1235955056179776,0.8044355,0.6592742,0.86491936,0.12298387,tiktok:000118,tiktok,b566e7aa7112e1409e874371303255e8a75efb0da942e20672ef334936d59eae
369,4,1.9047619047619047,4.285714285714286,0.7923387,0.81653225,0.8830645,0.51814514,tiktok:000119,tiktok,40568e30c1fae7dbc0d23adeca356bee7fb59c8a63375b42fd8433a2909db33f
370,4,2.380952380952381,2.380952380952381,0.56653225,0.5625,0.51814514,0.01814516,tiktok:000120,tiktok,f99a092e38d241c587dc39df8dedbb4afca5c3f2dc446fcea1d390fa4f315213
371,4,0.9960159362549801,3.3864541832669324,0.9939516,0.9979839,0.9939516,0.98185486,tiktok:000121,tiktok,857de0b97ec590523799644c42b5ec65c01f50e4100786d24e3f4e2570426dcd
372,4,1.8867924528301887,5.031446540880503,0.17943548,0.14717741,0.15524194,0.31048387,tiktok:000122,tiktok,49aab5dc73257cd09a44a3fcf053800530323503131d88c050637ad0d35c1ac3
373,3,0.5050505050505051,2.525252525252525,0.4173387,0.40120968,0.5221774,0.25,tiktok:000123,tiktok,c9e677ee8bbd426454956794858da44a3e451e26952f8006eca5d5dab7f3a461
374,3,0.2777777777777778,2.2222222222222223,0.86491936,0.6391129,0.7741935,0.9697581,tiktok:000124,tiktok,51846afbcbe1bf79be10c13334d11ce59f5cc28b024d513b33c81927b65d7849
375,2,1.4388489208633093,1.079136690647482,0.6794355,0.5342742,0.68346775,0.6471774,tiktok:000125,tiktok,1e53ee59cb2278bcf0ddeffc9c03f6baa021d3307908a358851f720163326de9
376,3,0.0,9.195402298850574,0.9778226,0.9697581,0.9697581,0.06854839,tiktok:000126,tiktok,450d1f9d6aba9d81d8d8e3d05745006b1f8a524a28c5b6a54f87da33b9befc9a
377,3,1.9823788546255507,1.1013215859030836,0.76008064,0.7278226,0.578629,0.8467742,tiktok:000127,tiktok,b8ae4170d4b73df85d89f3ec94c33194b8fffd73ec8307894c957429cdd86103
378,3,1.4981273408239701,2.6217228464419478,0.11895161,0.15120968,0.10685484,0.7016129,tiktok:000128,tiktok,c2542293391dde94cbaddf1f05b13ae900060e0ac1b2609f279762f3536829d8
379,4,0.0,1.3888888888888888,0.110887095,0.08266129,0.19556452,0.07459678,tiktok:000129,tiktok,0f7bfaac47aec0ae5fbbd40683a429889f19fc5a334c0c9441dba4a2d243a122
380,4,0.6896551724137931,1.3793103448275863,0.32459676,0.17540322,0.2641129,0.35887095,tiktok:000130,tiktok,806cf86f9bc42a072546536f8f70193345d5cc179ba6f645d3e1c1234b78439e
381,4,1.639344262295082,2.185792349726776,0.054435484,0.10282258,0.04233871,0.6169355,tiktok:000131,tiktok,1ff401d200d0f380c45c0ae900f45198126a96f5e4a06b75d1b7754a6b8b291a
382,3,0.8695652173913043,3.0434782608695654,0.7116935,0.67540324,0.7358871,0.35887095,tiktok:000132,tiktok,f9df61d9b34103c5b525cae7853db35b8c801d97f435933ba23ff0d82ac94f70
383,4,3.3816425120772946,1.932367149758454,0.8689516,0.73991936,0.80846775,0.7641129,tiktok:000133,tiktok,3c49d08bc178a3785d082f8c9640701186c47d93ffee440bf24be81857c6cf19
384,4,0.5730659025787965,1.7191977077363896,0.36895162,0.2358871,0.35282257,0.73185486,tiktok:000134,tiktok,58549295f63b5f2e5d2a24b58ee863f90bdb55407e46c5d4401a81e2aa28b918
385,3,2.3529411764705883,2.3529411764705883,0.07862903,0.028225806,0.08266129,0.31048387,tiktok:000135,tiktok,e7a2d28ecc71a56c9b96fc1e824ad90b9070f0ab7acb208d47d40e43c32ff268
386,4,1.342281879194631,2.684563758389262,0.24798387,0.2842742,0.3044355,0.19758065,tiktok:000136,tiktok,2cb843180a45f24dc50955225be9c803bd06aa77c5ee94d2f0acb4d802191cde
387,4,3.493449781659389,3.056768558951965,0.8810484,0.8770161,0.8830645,0.31048387,tiktok:000137,tiktok,aa6325e4c490b7020f81442d26ad185912ebef3b93593697be0a805edd694c56
388,4,3.3707865168539324,1.6853932584269662,0.578629,0.59879035,0.6310484,0.35887095,tiktok:000138,tiktok,ea756d7c0047546562415fee3082dabd796fa7e83a3170b386ca5ded28831329
389,4,2.5157232704402515,5.660377358490566,0.5080645,0.1875,0.44959676,0.3326613,tiktok:000139,tiktok,978b43f1773c4f5ccaf457e0d4f5ea828ca613e855a2d49cd51b6416ac9ceaca
390,4,0.0,0.8264462809917356,0.51814514,0.26008064,0.46975806,0.16330644,tiktok:000140,tiktok,985a71546bafa417aaea261669b3fbb3e154d4a7e9d21ce83a08c89587f6477f
391,4,1.0204081632653061,1.0204081632653061,0.10685484,0.13508065,0.08669355,0.12298387,tiktok:000141,tiktok,8b65c69c5969f15af6a0f576810aa9b2ee6f112ffbdadf1764fc65648d6b54cf
392,3,3.278688524590164,5.46448087431694,0.5604839,0.52620965,0.61491936,0.17137097,tiktok:000142,tiktok,155c48fd4bada8a99ba288454632c1a5c3d7e52ae423ba6735a74d094fb091cb
393,4,1.075268817204301,0.0,0.51814514,0.36491936,0.6391129,0.08064516,tiktok:000143,tiktok,a01c947dabe56b73d1a9ba1f7b0cccd273d565b3f74f5322712b740270a4bd1e
394,3,2.962962962962963,1.8518518518518519,0.13104838,0.06451613,0.14717741,0.68346775,tiktok:000144,tiktok,f6fbd1bb75ea93bfc57791385105f50b28b3c5624860041c319ad2513189d7d2
395,3,0.8571428571428571,4.571428571428571,0.60685486,0.6028226,0.5423387,0.8810484,tiktok:000145,tiktok,222bb111200d3721dce95aba7d6810137e2e47cc5588dead52176dcae48c6028
396,3,2.9213483146067416,2.0224719101123596,0.76814514,0.7721774,0.8326613,0.9072581,tiktok:000146,tiktok,462ff44987e491fcffe8056fd0460bf884e81e633ceb1ce666c517b1739da055
397,4,0.0,1.941747572815534,0.30846775,0.3125,0.36895162,0.058467742,tiktok:000147,tiktok,abf9be05550c086cb26fbe6954992fd7ed09194a246f410cd3f327f4cee9905e
398,4,1.079136690647482,0.7194244604316546,0.52620965,0.5302419,0.48991936,0.27217743,tiktok:000148,tiktok,e3da2f0844c0f1037a2de700c362604f7f768e597d6616e13c84db2281f5c60d
399,4,2.4691358024691357,2.4691358024691357,0.921371,0.92540324,0.891129,0.008064516,tiktok:000149,tiktok,7d1d5686b6052dca83b9c6a5518dd5605e51558cfb3324178bf6b4d9d4d7a4a1
400,3,2.6785714285714284,1.7857142857142858,0.44758064,0.38104838,0.39314517,0.45362905,tiktok:000150,tiktok,a98dce4d2ed68eabbf4c8eac4432f5fba1ebb035b6e72f2b128e5eee1da7633e
401,3,0.5154639175257731,2.577319587628866,0.80040324,0.86491936,0.6955645,0.38104838,tiktok:000151,tiktok,0085cbf0909057848a886280efd0274f034e42213cccbf7df4a3ef5958942805
402,4,1.8072289156626506,1.8072289156626506,0.034274194,0.088709675,0.09072581,0.43145162,tiktok:000152,tiktok,98138b757e49e035006b2edc8537c1b34ac60a259fc49a50945d633dbead9f39
403,4,2.4464831804281344,2.140672782874618,0.28024194,0.17137097,0.28830644,0.6310484,tiktok:000153,tiktok,7229dee3d8f0a26cf28678c86a32b79650d5ca96d34faf617dc02831c75e7cf6
404,4,1.694915254237288,2.2598870056497176,0.39314517,0.46169356,0.3407258,0.7923387,tiktok:000154,tiktok,fbbf1aa80f11f50836a9784b4a4dfc74bbe9fe942172202418500361f0ba4a28
405,4,0.8417508417508418,1.6835016835016836,0.1391129,0.11895161,0.13306452,0.9576613,tiktok:000155,tiktok,d10764569bb1318e2e3cbb6d27c4b8fe734790f4cd76e0212a59a054bad2b473
406,3,3.0,2.25,0.3326613,0.48387095,0.39717743,0.9173387,tiktok:000156,tiktok,92afa8e3fd22d2d3076ff5957454fba35767aa3f7c7a6c6ebef52e5076980015
407,3,2.1653543307086616,1.968503937007874,0.51814514,0.7076613,0.49798387,0.9939516,tiktok:000157,tiktok,07ff75b34519935a000cd1f401113101e0cf02f3e15f6119a8a477d18cffe1dd
408,4,1.7621145374449338,1.1013215859030836,0.41129032,0.46774194,0.4092742,0.9435484,tiktok:000158,tiktok,b68454923a21a0fe7c1f43b15c37425ea8bba2fcdacbeb93ec24ea5885166315
409,4,5.769230769230769,0.0,0.44758064,0.4576613,0.3608871,0.13508065,tiktok:000159,tiktok,d4f648be713507902cc99efaf926a4fe4dbe06c71e66d9e6aad168114d6471c3
410,4,2.030456852791878,1.7766497461928934,0.8366935,0.93346775,0.6875,0.7842742,tiktok:000160,tiktok,50cd6c8142eb8dcdfffebee24f69a0d547822b01e6dcf1c77eea9798199cf19d
411,4,2.416918429003021,0.9063444108761329,0.5604839,0.49395162,0.5907258,0.6028226,tiktok:000161,tiktok,8b31d0e02a9f5a58f11bf148786d53ec9f7992d101633fece815464df14f7238
412,3,0.6756756756756757,2.7027027027027026,0.19153225,0.28830644,0.1391129,0.14516129,tiktok:000162,tiktok,d6c5ddaae98dd077068af9f488db62db471327be92b4a4ce060e114c0f8027ff
413,4,1.9553072625698324,1.1173184357541899,0.15927419,0.2701613,0.098790325,0.6471774,tiktok:000163,tiktok,5da062e608d5361be2d1c8eece1a1f7f504782a4565aa185fb6e696f6584942b
414,2,2.985074626865672,1.9900497512437811,0.20362903,0.2923387,0.1875,0.23387097,tiktok:000164,tiktok,86e61d2a9f1d22f00c0128413273e791dec4d6dbe140039f156738c0a1e3c65d
415,4,0.8888888888888888,0.8888888888888888,0.24395162,0.30846775,0.11491936,0.5080645,tiktok:000165,tiktok,d2d9824a76b1c0eea321c0e51f754686c5abdaee582ffaadf766adf05ec8d2cf
416,4,0.6329113924050633,2.5316455696202533,0.8407258,0.8205645,0.7520161,0.15322581,tiktok:000166,tiktok,a5400559e08b3f9cce6587aa8f5b4c7e1d47e1f1b80d67b93463f58bf0cc5266
417,4,0.0,0.6289308176100629,0.37701613,0.37298387,0.27217743,0.27217743,tiktok:000167,tiktok,2808fbeadd894643df088a0df640c9ff3ac8676c32b12ac8671503da4c8ed6ad
418,4,1.5923566878980893,0.9554140127388535,0.46169356,0.4455645,0.52620965,0.8326613,tiktok:000168,tiktok,43ad8fc957bb0c165bbfe25bf3fa56219c1e39da0929d159e378820cd2c89131
419,4,1.7699115044247788,7.079646017699115,0.6532258,0.5383065,0.6794355,0.11290322,tiktok:000169,tiktok,02b053efab7cd04d68d9028cf4428bb7536f5c7d0dfe0a9907a61b086fe5d788
420,3,0.6451612903225806,1.2903225806451613,0.26008064,0.18346775,0.26814517,0.45362905,tiktok:000170,tiktok,c2e3f41e2aa03bdeaaa8c12a5822f6658971266428f0130f74449a1be840f7ab
421,4,0.4065040650406504,3.252032520325203,0.050403226,0.038306452,0.0625,0.47379032,tiktok:000171,tiktok,3c324d9af1003cf28c522734fde0fbaa39a2c2c05cb2e5da609dce292716fb6f
