condition_a,condition_b,metric,mean_a_minus_b,sample_std_a_minus_b,minimum_a_minus_b,maximum_a_minus_b,condition_a_fold_wins,condition_b_fold_wins,ties,higher_is_better,inferential_test_performed
B_COMPLEMENT_NB,C_RIDGE,weighted_f1,0.006900444584061205,0.07123010735233846,-0.05970121301762399,0.09134004583918387,2,3,0,True,False
B_COMPLEMENT_NB,C_RIDGE,mean_absolute_error,-0.045602077247646935,0.13770417820222464,-0.21518987341772167,0.08974358974358976,2,2,1,False,False
B_COMPLEMENT_NB,C_COMPLEMENT_NB,quadratic_weighted_kappa,-0.03283677688128559,0.05273790535006459,-0.1227859471225839,0.01572332068378668,1,4,0,True,False
B_COMPLEMENT_NB,C_COMPLEMENT_NB,accuracy,-0.010256410256410253,0.021066252211737132,-0.038461538461538436,0.012820512820512775,1,2,2,True,False
B_COMPLEMENT_NB,C_COMPLEMENT_NB,weighted_f1,-0.018431297214669583,0.03371536836754848,-0.05768894158696597,0.018386149923348194,1,3,1,True,False
B_COMPLEMENT_NB,C_COMPLEMENT_NB,mean_absolute_error,0.03833171048360926,0.055920820697404026,-0.02564102564102555,0.12820512820512808,1,4,0,False,False
B_COMPLEMENT_NB,C_DECISION_TREE,quadratic_weighted_kappa,0.17599220149120087,0.13221871683007505,0.023684349348739975,0.35664626664465116,5,0,0,True,False
B_COMPLEMENT_NB,C_DECISION_TREE,accuracy,0.12771827328789354,0.08572372447827899,0.012658227848101278,0.2179487179487179,5,0,0,True,False
B_COMPLEMENT_NB,C_DECISION_TREE,weighted_f1,0.12880260194696286,0.11544026815570445,-0.017010259229836566,0.2779770731619142,4,1,0,True,False
B_COMPLEMENT_NB,C_DECISION_TREE,mean_absolute_error,-0.14112301200908797,0.150188609030324,-0.29487179487179493,0.03797468354430389,3,1,1,False,False
B_COMPLEMENT_NB,D_FROZEN_MINILM,quadratic_weighted_kappa,-0.030775289276559693,0.10301770526602033,-0.15877589732378328,0.08506110409730139,2,3,0,True,False
B_COMPLEMENT_NB,D_FROZEN_MINILM,accuracy,0.012820512820512808,0.023811967326961787,-0.02531645569620261,0.03846153846153849,4,1,0,True,False
B_COMPLEMENT_NB,D_FROZEN_MINILM,weighted_f1,-0.039083770839510854,0.031364505211895044,-0.08626978353569353,-0.015890553853227796,0,5,0,True,False
B_COMPLEMENT_NB,D_FROZEN_MINILM,mean_absolute_error,0.06403765011359955,0.07577940186003496,-0.025316455696202333,0.15384615384615374,1,4,0,False,False
B_COMPLEMENT_NB,E_FINETUNED_BERT,quadratic_weighted_kappa,-0.028356495139674354,0.12415331271915618,-0.1505884262709195,0.10036622497536296,2,3,0,True,False
B_COMPLEMENT_NB,E_FINETUNED_BERT,accuracy,-0.007562479714378467,0.0448757711176388,-0.05128205128205132,0.0641025641025641,1,3,1,True,False
B_COMPLEMENT_NB,E_FINETUNED_BERT,weighted_f1,-0.026729587924330854,0.049424750622295344,-0.0791989776543125,0.031784904972319505,1,4,0,True,False
B_COMPLEMENT_NB,E_FINETUNED_BERT,mean_absolute_error,0.061441090555014635,0.10123659947097867,-0.08860759493670878,0.16666666666666674,1,4,0,False,False
B_COMPLEMENT_NB,BASELINE_MOST_FREQUENT,quadratic_weighted_kappa,0.39924070420781355,0.11174316398118869,0.265037799934261,0.5345118792928725,5,0,0,True,False
B_COMPLEMENT_NB,BASELINE_MOST_FREQUENT,accuracy,0.09701395650762738,0.03566420426839961,0.03797468354430389,0.1265822784810126,5,0,0,True,False
B_COMPLEMENT_NB,BASELINE_MOST_FREQUENT,weighted_f1,0.22225330236080204,0.03353478609221896,0.17262010237964992,0.26397126764667467,5,0,0,True,False
B_COMPLEMENT_NB,BASELINE_MOST_FREQUENT,mean_absolute_error,-0.3468354430379746,0.07533549144042385,-0.44871794871794857,-0.2692307692307694,5,0,0,False,False
B_COMPLEMENT_NB,BASELINE_STRATIFIED_RANDOM,quadratic_weighted_kappa,0.31747712503080205,0.14512869369604892,0.09976367838224093,0.475881240504884,5,0,0,True,False
B_COMPLEMENT_NB,BASELINE_STRATIFIED_RANDOM,accuracy,0.14534242129178837,0.022591618674101435,0.11538461538461531,0.17721518987341772,5,0,0,True,False
B_COMPLEMENT_NB,BASELINE_STRATIFIED_RANDOM,weighted_f1,0.10710969654587987,0.009596688478894055,0.0966853329632914,0.12174327732740636,5,0,0,True,False
B_COMPLEMENT_NB,BASELINE_STRATIFIED_RANDOM,mean_absolute_error,-0.31587147030185003,0.10077155893345133,-0.430379746835443,-0.16666666666666674,5,0,0,False,False
B_DECISION_TREE,C_LOGISTIC_REGRESSION,quadratic_weighted_kappa,-0.18315158556986547,0.1030342678650939,-0.3190533976310643,-0.033331137502901675,0,5,0,True,False
B_DECISION_TREE,C_LOGISTIC_REGRESSION,accuracy,-0.11226874391431352,0.04456243100533828,-0.16666666666666657,-0.06329113924050639,0,5,0,True,False
B_DECISION_TREE,C_LOGISTIC_REGRESSION,weighted_f1,-0.16366180408586825,0.04434210509839602,-0.2322507373503578,-0.11609234459913198,0,5,0,True,False
B_DECISION_TREE,C_LOGISTIC_REGRESSION,mean_absolute_error,0.19438493995456016,0.1785935761959466,0.025316455696202667,0.41025641025641024,0,5,0,False,False
B_DECISION_TREE,C_RIDGE,quadratic_weighted_kappa,-0.15573635971832941,0.19488465570106972,-0.3486435106067477,0.1709115169776813,1,4,0,True,False
B_DECISION_TREE,C_RIDGE,accuracy,-0.08438818565400844,0.04870915253244912,-0.1538461538461538,-0.03797468354430378,0,5,0,True,False
B_DECISION_TREE,C_RIDGE,weighted_f1,-0.13738014738335613,0.07330046974382375,-0.2220138911674063,-0.04718859850975049,0,5,0,True,False
B_DECISION_TREE,C_RIDGE,mean_absolute_error,0.1386238234339499,0.24380384187870316,-0.21518987341772167,0.41025641025641024,1,4,0,False,False
B_DECISION_TREE,C_COMPLEMENT_NB,quadratic_weighted_kappa,-0.23963197336379646,0.11770578072543199,-0.3409229459608645,-0.03974114316071259,0,5,0,True,False
B_DECISION_TREE,C_COMPLEMENT_NB,accuracy,-0.1404414151249594,0.056658097606461344,-0.20512820512820512,-0.06329113924050639,0,5,0,True,False
B_DECISION_TREE,C_COMPLEMENT_NB,weighted_f1,-0.16271188918208693,0.07403361407939361,-0.25959092323856603,-0.09195109046605893,0,5,0,True,False
B_DECISION_TREE,C_COMPLEMENT_NB,mean_absolute_error,0.22255761116520612,0.14465161570766666,0.025316455696202667,0.3717948717948717,0,5,0,False,False
B_DECISION_TREE,C_DECISION_TREE,quadratic_weighted_kappa,-0.03080299499130998,0.05752786310572406,-0.13112254865128858,0.004783208900181302,1,2,2,True,False
B_DECISION_TREE,C_DECISION_TREE,accuracy,-0.0024667315806556124,0.028943742073176692,-0.05063291139240511,0.025641025641025716,2,1,2,True,False
B_DECISION_TREE,C_DECISION_TREE,weighted_f1,-0.015477990020454501,0.05324335315174071,-0.10896134969589549,0.024904557483742984,2,1,2,True,False
B_DECISION_TREE,C_DECISION_TREE,mean_absolute_error,0.04310288867250889,0.0827950510199744,0.0,0.1898734177215189,0,2,3,False,False
