condition_a,condition_b,metric,mean_a_minus_b,sample_std_a_minus_b,minimum_a_minus_b,maximum_a_minus_b,condition_a_fold_wins,condition_b_fold_wins,ties,higher_is_better,inferential_test_performed
A_COMPLEMENT_NB,BASELINE_STRATIFIED_RANDOM,accuracy,0.10217948717948719,0.11040129121485236,-0.07692307692307687,0.20512820512820507,4,1,0,True,False
A_COMPLEMENT_NB,BASELINE_STRATIFIED_RANDOM,weighted_f1,0.07054096176555248,0.08860279938521147,-0.05403557016460242,0.16830872830872834,4,1,0,True,False
A_COMPLEMENT_NB,BASELINE_STRATIFIED_RANDOM,mean_absolute_error,-0.16871794871794876,0.14825746569438672,-0.33333333333333326,0.0512820512820511,4,1,0,False,False
A_DECISION_TREE,B_LOGISTIC_REGRESSION,quadratic_weighted_kappa,-0.1309993103362325,0.24997262798742007,-0.3944491169049621,0.1471045624097113,2,3,0,True,False
A_DECISION_TREE,B_LOGISTIC_REGRESSION,accuracy,-0.07166666666666668,0.09669973249342423,-0.2307692307692308,0.02564102564102566,1,4,0,True,False
A_DECISION_TREE,B_LOGISTIC_REGRESSION,weighted_f1,-0.14583359278229216,0.1162009780932984,-0.3200735842876311,-0.02861881708035552,0,5,0,True,False
A_DECISION_TREE,B_LOGISTIC_REGRESSION,mean_absolute_error,0.11166666666666662,0.1763323937440245,-0.1282051282051282,0.2564102564102565,2,3,0,False,False
A_DECISION_TREE,B_RIDGE,quadratic_weighted_kappa,-0.02287108412077369,0.28606674296173035,-0.2798716920609462,0.3348570276586121,2,3,0,True,False
A_DECISION_TREE,B_RIDGE,accuracy,-0.03576923076923078,0.09866007294455739,-0.2051282051282052,0.05128205128205132,1,2,2,True,False
A_DECISION_TREE,B_RIDGE,weighted_f1,-0.12314569501469368,0.12446161062423321,-0.3048839808627336,0.03513046093691258,1,4,0,True,False
A_DECISION_TREE,B_RIDGE,mean_absolute_error,-0.011282051282051309,0.251187842099113,-0.33333333333333337,0.19999999999999996,2,3,0,False,False
A_DECISION_TREE,B_COMPLEMENT_NB,quadratic_weighted_kappa,-0.06580612772794417,0.18814507628293714,-0.21674876847290642,0.2414823484052738,1,4,0,True,False
A_DECISION_TREE,B_COMPLEMENT_NB,accuracy,-0.1176923076923077,0.11712505047617562,-0.25641025641025644,0.0,0,4,1,True,False
A_DECISION_TREE,B_COMPLEMENT_NB,weighted_f1,-0.17600048261157336,0.13897514791135493,-0.3239979826936349,-0.0025863025863026023,0,5,0,True,False
A_DECISION_TREE,B_COMPLEMENT_NB,mean_absolute_error,0.10141025641025636,0.14717954301794703,-0.15384615384615385,0.22499999999999987,1,4,0,False,False
A_DECISION_TREE,B_DECISION_TREE,quadratic_weighted_kappa,0.060574003126078524,0.08755975770032032,0.0,0.19110723212748398,2,0,3,True,False
A_DECISION_TREE,B_DECISION_TREE,accuracy,0.030769230769230764,0.06880209161537813,0.0,0.15384615384615383,1,0,4,True,False
A_DECISION_TREE,B_DECISION_TREE,weighted_f1,0.0055522839733366134,0.05767474205591673,-0.0669719169719169,0.09473333683859997,1,1,3,True,False
A_DECISION_TREE,B_DECISION_TREE,mean_absolute_error,-0.11282051282051282,0.22470669025852974,-0.5128205128205129,0.0,2,0,3,False,False
A_DECISION_TREE,C_LOGISTIC_REGRESSION,quadratic_weighted_kappa,-0.08588797104553111,0.24890191898990316,-0.4072249589490968,0.2483018491047098,2,3,0,True,False
A_DECISION_TREE,C_LOGISTIC_REGRESSION,accuracy,-0.11269230769230769,0.09710681607287229,-0.2564102564102564,-0.025000000000000022,0,5,0,True,False
A_DECISION_TREE,C_LOGISTIC_REGRESSION,weighted_f1,-0.17604845936108765,0.11200699011363342,-0.3321066397989475,-0.028269431717707516,0,5,0,True,False
A_DECISION_TREE,C_LOGISTIC_REGRESSION,mean_absolute_error,0.10679487179487175,0.17664624384206656,-0.1282051282051283,0.33333333333333315,1,3,1,False,False
A_DECISION_TREE,C_RIDGE,quadratic_weighted_kappa,-0.08392409231782635,0.3045227543136059,-0.4165466589861752,0.2511298856959101,2,3,0,True,False
A_DECISION_TREE,C_RIDGE,accuracy,-0.09692307692307692,0.10785092104512926,-0.2564102564102564,0.025641025641025605,1,4,0,True,False
A_DECISION_TREE,C_RIDGE,weighted_f1,-0.1719240237935027,0.13206584330633733,-0.3442407422556306,0.0036408036408036026,1,4,0,True,False
A_DECISION_TREE,C_RIDGE,mean_absolute_error,0.10064102564102562,0.24185023294226418,-0.1794871794871794,0.3749999999999999,2,3,0,False,False
A_DECISION_TREE,C_COMPLEMENT_NB,quadratic_weighted_kappa,-0.06099942712593678,0.21702814120578512,-0.2750809712691016,0.2414823484052738,2,3,0,True,False
A_DECISION_TREE,C_COMPLEMENT_NB,accuracy,-0.1178205128205128,0.11846355032146637,-0.2564102564102564,0.0,0,4,1,True,False
A_DECISION_TREE,C_COMPLEMENT_NB,weighted_f1,-0.16987532940609862,0.13515198933408815,-0.3302714379637456,-0.0025863025863026023,0,5,0,True,False
A_DECISION_TREE,C_COMPLEMENT_NB,mean_absolute_error,0.09679487179487178,0.15304948643868524,-0.15384615384615385,0.23076923076923084,1,4,0,False,False
A_DECISION_TREE,C_DECISION_TREE,quadratic_weighted_kappa,0.10405804324824246,0.09992272492420658,0.0,0.2369027255103204,4,0,1,True,False
A_DECISION_TREE,C_DECISION_TREE,accuracy,-0.01025641025641027,0.10352117558044285,-0.12820512820512828,0.10256410256410259,2,2,1,True,False
A_DECISION_TREE,C_DECISION_TREE,weighted_f1,-0.04555839497135039,0.14718957413100256,-0.2001453337485726,0.11922891922891929,2,2,1,True,False
A_DECISION_TREE,C_DECISION_TREE,mean_absolute_error,-0.16410256410256413,0.10352117558044284,-0.28205128205128216,0.0,4,0,1,False,False
A_DECISION_TREE,D_FROZEN_MINILM,quadratic_weighted_kappa,-0.1341611838400226,0.2413643034662084,-0.3589482343958083,0.1560549908062841,2,3,0,True,False
A_DECISION_TREE,D_FROZEN_MINILM,accuracy,-0.11243589743589744,0.1435751480677255,-0.33333333333333337,0.05128205128205132,1,4,0,True,False
A_DECISION_TREE,D_FROZEN_MINILM,weighted_f1,-0.1873555419804468,0.16731256507783399,-0.4323021722195439,0.01854380187713528,1,4,0,True,False
A_DECISION_TREE,D_FROZEN_MINILM,mean_absolute_error,0.12153846153846153,0.22446956981115085,-0.20512820512820495,0.33333333333333337,1,3,1,False,False
A_DECISION_TREE,E_FINETUNED_BERT,quadratic_weighted_kappa,0.1134464166609632,0.29971798547260103,-0.1686971206927712,0.5556195857050863,3,2,0,True,False
A_DECISION_TREE,E_FINETUNED_BERT,accuracy,0.04064102564102562,0.07137526187615392,-0.07692307692307701,0.10256410256410259,4,1,0,True,False
A_DECISION_TREE,E_FINETUNED_BERT,weighted_f1,-0.018246697236480702,0.09671767425401005,-0.17781278550509308,0.07454747715293628,3,2,0,True,False
A_DECISION_TREE,E_FINETUNED_BERT,mean_absolute_error,-0.05769230769230767,0.24215162522466782,-0.38461538461538425,0.2499999999999999,3,2,0,False,False
A_DECISION_TREE,BASELINE_MOST_FREQUENT,quadratic_weighted_kappa,0.16423532029384494,0.18099592310305176,-0.0080645161290324,0.440506329113924,4,1,0,True,False
A_DECISION_TREE,BASELINE_MOST_FREQUENT,accuracy,-0.0973076923076923,0.05866768086804897,-0.1794871794871795,-0.025000000000000022,0,5,0,True,False
A_DECISION_TREE,BASELINE_MOST_FREQUENT,weighted_f1,0.0001761281453589336,0.07400647984080545,-0.10400881170111939,0.07190587190587189,3,2,0,True,False
A_DECISION_TREE,BASELINE_MOST_FREQUENT,mean_absolute_error,-0.08743589743589739,0.14542214502263687,-0.2820512820512818,0.0512820512820511,3,2,0,False,False
A_DECISION_TREE,BASELINE_STRATIFIED_RANDOM,quadratic_weighted_kappa,0.1551914573201836,0.1927641183979555,0.014911463187325294,0.4939046233301639,5,0,0,True,False
A_DECISION_TREE,BASELINE_STRATIFIED_RANDOM,accuracy,-0.025769230769230756,0.09056446917485401,-0.1282051282051282,0.10256410256410262,2,3,0,True,False
A_DECISION_TREE,BASELINE_STRATIFIED_RANDOM,weighted_f1,-0.08875525158602078,0.11369177756918629,-0.2079154179154179,0.08861824450059749,1,4,0,True,False
A_DECISION_TREE,BASELINE_STRATIFIED_RANDOM,mean_absolute_error,-0.09243589743589746,0.1905779041260853,-0.41025641025641024,0.07692307692307665,3,2,0,False,False
B_LOGISTIC_REGRESSION,B_RIDGE,quadratic_weighted_kappa,0.10812822621545878,0.06208600232460397,0.013267958154061316,0.1877524652489008,5,0,0,True,False
B_LOGISTIC_REGRESSION,B_RIDGE,accuracy,0.0358974358974359,0.05317036244443008,-0.02564102564102566,0.10256410256410259,3,1,1,True,False
B_LOGISTIC_REGRESSION,B_RIDGE,weighted_f1,0.022687897767598487,0.04909760246185848,-0.037046579151842285,0.09118355705792042,3,2,0,True,False
B_LOGISTIC_REGRESSION,B_RIDGE,mean_absolute_error,-0.12294871794871794,0.08406043738563836,-0.20512820512820518,-0.02499999999999991,5,0,0,False,False
B_LOGISTIC_REGRESSION,B_COMPLEMENT_NB,quadratic_weighted_kappa,0.0651931826082883,0.1260273575671354,-0.1415578739938499,0.17770034843205568,4,1,0,True,False
B_LOGISTIC_REGRESSION,B_COMPLEMENT_NB,accuracy,-0.04602564102564101,0.08774374334983331,-0.17948717948717946,0.051282051282051266,1,3,1,True,False
B_LOGISTIC_REGRESSION,B_COMPLEMENT_NB,weighted_f1,-0.030166889829281195,0.0739389746980024,-0.1361469448425971,0.05346679353470524,2,3,0,True,False
B_LOGISTIC_REGRESSION,B_COMPLEMENT_NB,mean_absolute_error,-0.010256410256410265,0.15659929727797403,-0.1282051282051282,0.2564102564102564,3,1,1,False,False
B_LOGISTIC_REGRESSION,B_DECISION_TREE,quadratic_weighted_kappa,0.19157331346231102,0.17120789960832547,-0.012547408909678093,0.3944491169049621,4,1,0,True,False
B_LOGISTIC_REGRESSION,B_DECISION_TREE,accuracy,0.10243589743589745,0.1118772485256613,-0.02564102564102566,0.2307692307692308,4,1,0,True,False
B_LOGISTIC_REGRESSION,B_DECISION_TREE,weighted_f1,0.15138587675562876,0.10568559856443338,0.02861881708035552,0.3200735842876311,5,0,0,True,False
B_LOGISTIC_REGRESSION,B_DECISION_TREE,mean_absolute_error,-0.22448717948717944,0.2005705618874764,-0.4871794871794872,0.07692307692307698,4,1,0,False,False
B_LOGISTIC_REGRESSION,C_LOGISTIC_REGRESSION,quadratic_weighted_kappa,0.045111339290701366,0.08869272660698978,-0.0689992025721376,0.15420456239749522,3,2,0,True,False
B_LOGISTIC_REGRESSION,C_LOGISTIC_REGRESSION,accuracy,-0.041025641025641026,0.061751767070729706,-0.1282051282051282,0.025641025641025605,1,3,1,True,False
B_LOGISTIC_REGRESSION,C_LOGISTIC_REGRESSION,weighted_f1,-0.030214866578795473,0.0554159608905465,-0.12033956381782468,0.027783664403300323,1,4,0,True,False
B_LOGISTIC_REGRESSION,C_LOGISTIC_REGRESSION,mean_absolute_error,-0.004871794871794876,0.11222306845750162,-0.10256410256410264,0.1282051282051282,3,2,0,False,False
B_LOGISTIC_REGRESSION,C_RIDGE,quadratic_weighted_kappa,0.04707521801840613,0.1276706340686361,-0.17862432295192948,0.12681969328332338,4,1,0,True,False
B_LOGISTIC_REGRESSION,C_RIDGE,accuracy,-0.025256410256410233,0.059728318726184386,-0.07499999999999996,0.07692307692307687,1,4,0,True,False
B_LOGISTIC_REGRESSION,C_RIDGE,weighted_f1,-0.026090431011210523,0.05470379304245342,-0.08052176139272915,0.05969389976181144,1,4,0,True,False
B_LOGISTIC_REGRESSION,C_RIDGE,mean_absolute_error,-0.01102564102564101,0.10976186044890303,-0.15384615384615374,0.15000000000000002,2,1,2,False,False
B_LOGISTIC_REGRESSION,C_COMPLEMENT_NB,quadratic_weighted_kappa,0.0699998832102957,0.11862589008631945,-0.10211811928201353,0.21244488458183042,4,1,0,True,False
B_LOGISTIC_REGRESSION,C_COMPLEMENT_NB,accuracy,-0.04615384615384614,0.08189086883421184,-0.1538461538461538,0.051282051282051266,1,3,1,True,False
B_LOGISTIC_REGRESSION,C_COMPLEMENT_NB,weighted_f1,-0.024041736623806476,0.06648358960175552,-0.09785829785829792,0.05346679353470524,2,3,0,True,False
B_LOGISTIC_REGRESSION,C_COMPLEMENT_NB,mean_absolute_error,-0.014871794871794842,0.13107555875859933,-0.1282051282051282,0.20512820512820518,4,1,0,False,False
B_LOGISTIC_REGRESSION,C_DECISION_TREE,quadratic_weighted_kappa,0.23505735358447494,0.1673714255643146,0.033714298544997204,0.44555749128919847,5,0,0,True,False
B_LOGISTIC_REGRESSION,C_DECISION_TREE,accuracy,0.061410256410256416,0.06184552132176437,-0.025641025641025605,0.1282051282051282,4,1,0,True,False
B_LOGISTIC_REGRESSION,C_DECISION_TREE,weighted_f1,0.10027519781094174,0.0712222700046389,-0.01203241203241201,0.17528201534992713,4,1,0,True,False
B_LOGISTIC_REGRESSION,C_DECISION_TREE,mean_absolute_error,-0.27576923076923077,0.20658556816891613,-0.5128205128205128,-0.025641025641025772,5,0,0,False,False
B_LOGISTIC_REGRESSION,D_FROZEN_MINILM,quadratic_weighted_kappa,-0.0031618735037901246,0.07594907808905059,-0.0649083808315557,0.12250554323725049,2,3,0,True,False
B_LOGISTIC_REGRESSION,D_FROZEN_MINILM,accuracy,-0.04076923076923076,0.0822533569354661,-0.10256410256410259,0.10256410256410259,1,4,0,True,False
B_LOGISTIC_REGRESSION,D_FROZEN_MINILM,weighted_f1,-0.04152194919815464,0.0699629480415223,-0.11222858793191282,0.07459689799814312,1,4,0,True,False
B_LOGISTIC_REGRESSION,D_FROZEN_MINILM,mean_absolute_error,0.009871794871794903,0.12483684289444646,-0.1794871794871793,0.1282051282051282,2,3,0,False,False
B_LOGISTIC_REGRESSION,E_FINETUNED_BERT,quadratic_weighted_kappa,0.24444572699719566,0.21523331539525833,0.0652764365041042,0.521385648639095,5,0,0,True,False
B_LOGISTIC_REGRESSION,E_FINETUNED_BERT,accuracy,0.1123076923076923,0.039072077228308605,0.07692307692307687,0.15384615384615388,5,0,0,True,False
B_LOGISTIC_REGRESSION,E_FINETUNED_BERT,weighted_f1,0.12758689554581143,0.051590649779024306,0.07711131717922892,0.21001221001221,5,0,0,True,False
B_LOGISTIC_REGRESSION,E_FINETUNED_BERT,mean_absolute_error,-0.1693589743589743,0.12082644678736938,-0.28205128205128216,0.025000000000000022,4,1,0,False,False
B_LOGISTIC_REGRESSION,BASELINE_MOST_FREQUENT,quadratic_weighted_kappa,0.29523463063007743,0.1370926215515719,0.1019736842105263,0.4634146341463414,5,0,0,True,False
B_LOGISTIC_REGRESSION,BASELINE_MOST_FREQUENT,accuracy,-0.025641025641025616,0.05733507634614847,-0.10256410256410259,0.05128205128205132,1,3,1,True,False
B_LOGISTIC_REGRESSION,BASELINE_MOST_FREQUENT,weighted_f1,0.1460097209276511,0.052236877425483545,0.0756743256743257,0.2160647725865117,5,0,0,True,False
B_LOGISTIC_REGRESSION,BASELINE_MOST_FREQUENT,mean_absolute_error,-0.19910256410256402,0.07596032131449404,-0.33333333333333315,-0.15384615384615363,5,0,0,False,False
B_LOGISTIC_REGRESSION,BASELINE_STRATIFIED_RANDOM,quadratic_weighted_kappa,0.28619076765641605,0.16856359578558525,-0.009995984929623225,0.4093605800922874,4,1,0,True,False
B_LOGISTIC_REGRESSION,BASELINE_STRATIFIED_RANDOM,accuracy,0.04589743589743593,0.10937482976412033,-0.07692307692307687,0.15384615384615388,3,2,0,True,False
B_LOGISTIC_REGRESSION,BASELINE_STRATIFIED_RANDOM,weighted_f1,0.057078341196271365,0.09681756561120307,-0.06138306138306132,0.1558316723534115,3,2,0,True,False
B_LOGISTIC_REGRESSION,BASELINE_STRATIFIED_RANDOM,mean_absolute_error,-0.20410256410256408,0.18580103601315962,-0.3846153846153846,0.07692307692307698,4,1,0,False,False
B_RIDGE,B_COMPLEMENT_NB,quadratic_weighted_kappa,-0.0429350436071705,0.1327237035042652,-0.25406397379481804,0.06312292358803978,3,2,0,True,False
B_RIDGE,B_COMPLEMENT_NB,accuracy,-0.0819230769230769,0.09840150747443503,-0.25641025641025644,-0.024999999999999967,0,5,0,True,False
B_RIDGE,B_COMPLEMENT_NB,weighted_f1,-0.052854787596879685,0.07487134203922163,-0.18394648829431437,-0.0035376344086022193,0,5,0,True,False
B_RIDGE,B_COMPLEMENT_NB,mean_absolute_error,0.11269230769230767,0.19835388486828429,-0.02564102564102566,0.46153846153846156,1,4,0,False,False
B_RIDGE,B_DECISION_TREE,quadratic_weighted_kappa,0.0834450872468522,0.20200739080353156,-0.1437497955311281,0.2798716920609462,3,2,0,True,False
B_RIDGE,B_DECISION_TREE,accuracy,0.06653846153846155,0.08815489401384947,0.0,0.2051282051282052,3,0,2,True,False
B_RIDGE,B_DECISION_TREE,weighted_f1,0.1286979789880303,0.10370124057304264,0.05960287590168739,0.3048839808627336,5,0,0,True,False
B_RIDGE,B_DECISION_TREE,mean_absolute_error,-0.10153846153846151,0.22147672454115352,-0.28205128205128216,0.28205128205128216,4,1,0,False,False
B_RIDGE,C_LOGISTIC_REGRESSION,quadratic_weighted_kappa,-0.06301688692475743,0.100037622614016,-0.18150530237310578,0.041667379368147434,2,3,0,True,False
B_RIDGE,C_LOGISTIC_REGRESSION,accuracy,-0.07692307692307693,0.057335076346148484,-0.1538461538461539,0.0,0,4,1,True,False
B_RIDGE,C_LOGISTIC_REGRESSION,weighted_f1,-0.05290276434639396,0.03501339953167097,-0.0846367802889541,-0.005961505186199312,0,5,0,True,False
B_RIDGE,C_LOGISTIC_REGRESSION,mean_absolute_error,0.11807692307692305,0.13862792709128002,-0.025000000000000022,0.33333333333333337,1,4,0,False,False
B_RIDGE,C_RIDGE,quadratic_weighted_kappa,-0.06105300819705266,0.08863230413263705,-0.1918922811059908,0.014313593482355197,2,3,0,True,False
B_RIDGE,C_RIDGE,accuracy,-0.061153846153846135,0.04274155933220716,-0.1282051282051282,-0.025641025641025605,0,5,0,True,False
B_RIDGE,C_RIDGE,weighted_f1,-0.04877832877880901,0.02181117773042157,-0.07683512544802867,-0.02903733693207372,0,5,0,True,False
B_RIDGE,C_RIDGE,mean_absolute_error,0.11192307692307693,0.0728792874042027,0.05128205128205132,0.20512820512820518,0,5,0,False,False
B_RIDGE,C_COMPLEMENT_NB,quadratic_weighted_kappa,-0.0381283430051631,0.15498398587256534,-0.2146242190829817,0.1991769264277691,2,3,0,True,False
B_RIDGE,C_COMPLEMENT_NB,accuracy,-0.08205128205128205,0.08770580193070295,-0.23076923076923078,0.0,0,4,1,True,False
B_RIDGE,C_COMPLEMENT_NB,weighted_f1,-0.04672963439140496,0.0622340739691767,-0.1456578413100152,0.025091397849462294,1,4,0,True,False
B_RIDGE,C_COMPLEMENT_NB,mean_absolute_error,0.1080769230769231,0.1820894235956728,-0.07499999999999996,0.41025641025641035,1,4,0,False,False
B_RIDGE,C_DECISION_TREE,quadratic_weighted_kappa,0.12692912736901615,0.19840732480184847,-0.15403816670390358,0.3309800664451826,4,1,0,True,False
B_RIDGE,C_DECISION_TREE,accuracy,0.02551282051282051,0.07903146869475455,-0.10256410256410259,0.10256410256410259,4,1,0,True,False
B_RIDGE,C_DECISION_TREE,weighted_f1,0.07758730004334327,0.0794973671932927,-0.059831955484129284,0.140258064516129,4,1,0,True,False
B_RIDGE,C_DECISION_TREE,mean_absolute_error,-0.15282051282051282,0.2656142942693108,-0.46153846153846145,0.1794871794871794,3,2,0,False,False
B_RIDGE,D_FROZEN_MINILM,quadratic_weighted_kappa,-0.1112900997192489,0.08014602110343637,-0.17880203685232798,0.007928118393234596,1,4,0,True,False
B_RIDGE,D_FROZEN_MINILM,accuracy,-0.07666666666666666,0.06294075358254352,-0.1538461538461539,0.0,0,4,1,True,False
B_RIDGE,D_FROZEN_MINILM,weighted_f1,-0.06420984696575313,0.04466514023729557,-0.12741819135681032,-0.016586659059777298,0,5,0,True,False
B_RIDGE,D_FROZEN_MINILM,mean_absolute_error,0.13282051282051283,0.13751337272846753,0.0,0.33333333333333337,0,4,1,False,False
B_RIDGE,E_FINETUNED_BERT,quadratic_weighted_kappa,0.1363175007817369,0.22005112130548585,-0.1224760287447966,0.4068082237950791,4,1,0,True,False
B_RIDGE,E_FINETUNED_BERT,accuracy,0.0764102564102564,0.05987055947772832,-0.025641025641025716,0.1282051282051282,4,1,0,True,False
B_RIDGE,E_FINETUNED_BERT,weighted_f1,0.10489899777821296,0.06927317220804184,-0.014072239878691495,0.1622126665604927,4,1,0,True,False
B_RIDGE,E_FINETUNED_BERT,mean_absolute_error,-0.046410256410256354,0.11497219742244055,-0.23076923076923084,0.05128205128205132,3,2,0,False,False
B_RIDGE,BASELINE_MOST_FREQUENT,quadratic_weighted_kappa,0.18710640441461862,0.16279114244066054,-0.0857787810383745,0.3488372093023255,4,1,0,True,False
B_RIDGE,BASELINE_MOST_FREQUENT,accuracy,-0.06153846153846152,0.07161148740394331,-0.1282051282051282,0.025641025641025716,1,3,1,True,False
B_RIDGE,BASELINE_MOST_FREQUENT,weighted_f1,0.12332182316005258,0.06601739015518676,0.03677541096895931,0.2008751691616142,5,0,0,True,False
B_RIDGE,BASELINE_MOST_FREQUENT,mean_absolute_error,-0.07615384615384609,0.11966285094431348,-0.20512820512820495,0.051282051282051544,3,2,0,False,False
B_RIDGE,BASELINE_STRATIFIED_RANDOM,quadratic_weighted_kappa,0.1780625414409573,0.17798017480952646,-0.1225020847305914,0.3095546858717551,4,1,0,True,False
B_RIDGE,BASELINE_STRATIFIED_RANDOM,accuracy,0.010000000000000026,0.10016587163747015,-0.1282051282051282,0.1282051282051282,3,2,0,True,False
B_RIDGE,BASELINE_STRATIFIED_RANDOM,weighted_f1,0.03439044342867288,0.08189717089682098,-0.06786392351609738,0.140642068928514,3,2,0,True,False
B_RIDGE,BASELINE_STRATIFIED_RANDOM,mean_absolute_error,-0.08115384615384616,0.20810914959692817,-0.23076923076923073,0.28205128205128216,4,1,0,False,False
B_COMPLEMENT_NB,B_DECISION_TREE,quadratic_weighted_kappa,0.12638013085402272,0.10482958683902466,-0.0503751162777898,0.21674876847290642,4,1,0,True,False
B_COMPLEMENT_NB,B_DECISION_TREE,accuracy,0.14846153846153848,0.09694715478975004,0.04999999999999999,0.25641025641025644,5,0,0,True,False
B_COMPLEMENT_NB,B_DECISION_TREE,weighted_f1,0.18155276658490996,0.09731689216145453,0.09731963942490257,0.3110735418427726,5,0,0,True,False
B_COMPLEMENT_NB,B_DECISION_TREE,mean_absolute_error,-0.21423076923076917,0.08597442015185146,-0.35897435897435903,-0.15384615384615363,5,0,0,False,False
B_COMPLEMENT_NB,C_LOGISTIC_REGRESSION,quadratic_weighted_kappa,-0.020081843317586938,0.09954070442903243,-0.1904761904761904,0.0725586714217123,4,1,0,True,False
B_COMPLEMENT_NB,C_LOGISTIC_REGRESSION,accuracy,0.004999999999999982,0.06116405870754931,-0.05128205128205132,0.10256410256410253,2,3,0,True,False
B_COMPLEMENT_NB,C_LOGISTIC_REGRESSION,weighted_f1,-4.7976749514278e-05,0.05811930219481301,-0.050409493887754786,0.09930970800536026,1,4,0,True,False
B_COMPLEMENT_NB,C_LOGISTIC_REGRESSION,mean_absolute_error,0.005384615384615388,0.11364934478482365,-0.1282051282051282,0.17948717948717952,2,2,1,False,False
B_COMPLEMENT_NB,C_RIDGE,quadratic_weighted_kappa,-0.018117964589882164,0.1797247172959789,-0.2255553135888501,0.26837756727717327,1,4,0,True,False
B_COMPLEMENT_NB,C_RIDGE,accuracy,0.020769230769230772,0.06846922073482499,-0.04999999999999999,0.12820512820512825,3,2,0,True,False
B_COMPLEMENT_NB,C_RIDGE,weighted_f1,0.004076458818070672,0.07085049489028622,-0.07329749103942645,0.1167737254693777,3,2,0,True,False
B_COMPLEMENT_NB,C_RIDGE,mean_absolute_error,-0.0007692307692307443,0.15608309626239486,-0.2564102564102564,0.15000000000000002,2,3,0,False,False
B_COMPLEMENT_NB,C_COMPLEMENT_NB,quadratic_weighted_kappa,0.004806700602007397,0.10983831256228047,-0.12955577967560158,0.1655138939449098,2,2,1,True,False
B_COMPLEMENT_NB,C_COMPLEMENT_NB,accuracy,-0.00012820512820513886,0.025481877898796596,-0.025641025641025716,0.02564102564102566,2,2,1,True,False
B_COMPLEMENT_NB,C_COMPLEMENT_NB,weighted_f1,0.00612515320547472,0.02626223097363928,-0.019197896120973,0.03828864698429918,2,2,1,True,False
B_COMPLEMENT_NB,C_COMPLEMENT_NB,mean_absolute_error,-0.004615384615384577,0.07257814487668414,-0.09999999999999987,0.07692307692307687,2,2,1,False,False
B_COMPLEMENT_NB,C_DECISION_TREE,quadratic_weighted_kappa,0.16986417097618664,0.13325887826677366,-0.060663487450565295,0.2678571428571428,4,1,0,True,False
B_COMPLEMENT_NB,C_DECISION_TREE,accuracy,0.1074358974358974,0.04626411329345583,0.04999999999999999,0.15384615384615385,5,0,0,True,False
B_COMPLEMENT_NB,C_DECISION_TREE,weighted_f1,0.13044208764022297,0.016728727397854998,0.11092820809420001,0.15155677655677657,5,0,0,True,False
B_COMPLEMENT_NB,C_DECISION_TREE,mean_absolute_error,-0.26551282051282044,0.1559000189563335,-0.4358974358974358,-0.02564102564102555,5,0,0,False,False
B_COMPLEMENT_NB,D_FROZEN_MINILM,quadratic_weighted_kappa,-0.06835505611207843,0.11867506994043697,-0.2134230428023083,0.11505738148170408,1,4,0,True,False
B_COMPLEMENT_NB,D_FROZEN_MINILM,accuracy,0.0052564102564102485,0.07771018242375957,-0.10256410256410259,0.10256410256410253,2,2,1,True,False
B_COMPLEMENT_NB,D_FROZEN_MINILM,weighted_f1,-0.011355059368873443,0.08023676421807674,-0.12122863037677128,0.09381890251455466,2,3,0,True,False
B_COMPLEMENT_NB,D_FROZEN_MINILM,mean_absolute_error,0.02012820512820517,0.11783334658486902,-0.1282051282051282,0.1794871794871794,2,3,0,False,False
B_COMPLEMENT_NB,E_FINETUNED_BERT,quadratic_weighted_kappa,0.1792525443889074,0.2683495318547232,-0.029101349491458296,0.5728672672863495,3,2,0,True,False
B_COMPLEMENT_NB,E_FINETUNED_BERT,accuracy,0.1583333333333333,0.1111121383910434,0.025641025641025605,0.33333333333333337,5,0,0,True,False
B_COMPLEMENT_NB,E_FINETUNED_BERT,weighted_f1,0.15775378537509266,0.11869636780154143,0.023644523644523685,0.3461591548548071,5,0,0,True,False
B_COMPLEMENT_NB,E_FINETUNED_BERT,mean_absolute_error,-0.15910256410256401,0.2154611051604194,-0.5128205128205124,0.025000000000000022,4,1,0,False,False
B_COMPLEMENT_NB,BASELINE_MOST_FREQUENT,quadratic_weighted_kappa,0.2300414480217891,0.16343609073552823,0.0075958982149638,0.4577540106951872,5,0,0,True,False
B_COMPLEMENT_NB,BASELINE_MOST_FREQUENT,accuracy,0.02038461538461539,0.077763042184466,-0.07692307692307687,0.12820512820512825,3,2,0,True,False
B_COMPLEMENT_NB,BASELINE_MOST_FREQUENT,weighted_f1,0.17617661075693225,0.07400125509505029,0.07449217449217449,0.2744974831931354,5,0,0,True,False
B_COMPLEMENT_NB,BASELINE_MOST_FREQUENT,mean_absolute_error,-0.18884615384615375,0.1458186101330827,-0.41025641025641,-0.02564102564102555,5,0,0,False,False
B_COMPLEMENT_NB,BASELINE_STRATIFIED_RANDOM,quadratic_weighted_kappa,0.22099758504812778,0.05515941294043922,0.13156188906422667,0.2758916533888958,5,0,0,True,False
B_COMPLEMENT_NB,BASELINE_STRATIFIED_RANDOM,accuracy,0.09192307692307694,0.059161492398134195,0.0,0.1538461538461538,4,0,1,True,False
B_COMPLEMENT_NB,BASELINE_STRATIFIED_RANDOM,weighted_f1,0.08724523102555257,0.05190975732796371,0.008547008547008572,0.14683162990855303,5,0,0,True,False
